model,qid,task,episode,rtype,regime,cell,answer,predicted,max_prob,norm_entropy,confidence,correct,score_status,solvability,difficulty
gpt-5.4,cookEgg-6|T4|C2|1,cookEgg,cookEgg-6,T4,C2,T4xC2,A,A,0.9999999999990001,1.8649794349665794e-11,0.9999999999813503,1,available,2,medium
gpt-5.4,cookEgg-6|T4|C2|3,cookEgg,cookEgg-6,T4,C2,T4xC2,E,C,0.9999999999990001,1.8650325584300964e-11,0.9999999999813497,0,available,0,hard
gpt-5.4,cookEgg-6|T4|C2|14,cookEgg,cookEgg-6,T4,C2,T4xC2,D,A,0.9996300428162763,0.002364928490244882,0.9976350715097552,0,available,0,hard
gpt-5.4,cookEgg-6|T4|C3|1,cookEgg,cookEgg-6,T4,C3,T4xC3,A,A,0.9999999999990001,1.8650259179116616e-11,0.9999999999813497,1,available,2,medium
gpt-5.4,cookEgg-6|T4|C3|3,cookEgg,cookEgg-6,T4,C3,T4xC3,A,E,0.9999999999989999,1.8650795577956912e-11,0.9999999999813493,0,available,2,medium
gpt-5.4,cookEgg-6|T4|C3|14,cookEgg,cookEgg-6,T4,C3,T4xC3,A,A,0.9987533716816147,0.007027694627025961,0.992972305372974,1,available,3,medium
gpt-5.4,cookEgg-7|T2|C1|0,cookEgg,cookEgg-7,T2,C1,T2xC1,C,C,0.6154596482701403,0.4531990344399438,0.5468009655600562,1,available,1,hard
gpt-5.4,cookEgg-7|T3|C1|0,cookEgg,cookEgg-7,T3,C1,T3xC1,E,A,0.619969767512213,0.4291346618770773,0.5708653381229227,0,available,0,hard
gpt-5.4,cookEgg-7|T3|C2|0,cookEgg,cookEgg-7,T3,C2,T3xC2,C,C,0.9999580392104566,0.0003249850559237533,0.9996750149440763,1,available,1,hard
gpt-5.4,cookEgg-7|T4|C2|3,cookEgg,cookEgg-7,T4,C2,T4xC2,A,D,0.9999275233785103,0.0005367171621104793,0.9994632828378895,0,available,2,medium
gpt-5.4,cookEgg-7|T4|C3|3,cookEgg,cookEgg-7,T4,C3,T4xC3,C,C,0.9999961853100103,3.522815125244192e-05,0.9999647718487475,1,available,3,medium
gpt-5.4,cookEgg-8|T2|C1|5,cookEgg,cookEgg-8,T2,C1,T2xC1,B,E,0.9999999999990001,1.865012636948074e-11,0.9999999999813499,0,available,0,hard
gpt-5.4,cookEgg-8|T3|C1|0,cookEgg,cookEgg-8,T3,C1,T3xC1,A,E,0.9999999999990001,1.8650192774176542e-11,0.9999999999813498,0,available,1,hard
gpt-5.4,cookEgg-8|T3|C2|0,cookEgg,cookEgg-8,T3,C2,T3xC2,D,D,0.9999275233785103,0.0005367171621104793,0.9994632828378895,1,available,0,hard
gpt-5.4,cookEgg-8|T4|C2|1,cookEgg,cookEgg-8,T4,C2,T4xC2,A,A,0.9999847413273522,0.000127768693471729,0.9998722313065282,1,available,2,medium
gpt-5.4,cookEgg-8|T4|C2|3,cookEgg,cookEgg-8,T4,C2,T4xC2,A,C,0.6223725184950905,0.4127439100740285,0.5872560899259716,0,available,3,medium
gpt-5.4,cookEgg-8|T4|C2|5,cookEgg,cookEgg-8,T4,C2,T4xC2,B,B,0.999660549569698,0.0021880701527067733,0.9978119298472933,1,available,1,hard
gpt-5.4,cookEgg-8|T4|C3|1,cookEgg,cookEgg-8,T4,C3,T4xC3,C,C,0.9999999999990001,1.8649860753140243e-11,0.9999999999813501,1,available,4,easy
gpt-5.4,cookEgg-8|T4|C3|3,cookEgg,cookEgg-8,T4,C3,T4xC3,C,E,0.9999084514564487,0.0006646635031783402,0.9993353364968217,0,available,0,hard
gpt-5.4,cookEgg-8|T4|C3|5,cookEgg,cookEgg-8,T4,C3,T4xC3,B,B,0.9999999999990001,1.8649860753140246e-11,0.9999999999813501,1,available,2,medium
gpt-5.4,cookEgg-9|T1|C1|4,cookEgg,cookEgg-9,T1,C1,T1xC1,B,B,0.9999961853100103,3.522815125244192e-05,0.9999647718487475,1,available,4,easy
gpt-5.4,cookEgg-9|T1|C2|4,cookEgg,cookEgg-9,T1,C2,T1xC2,D,D,0.9999961853100103,3.522815125244192e-05,0.9999647718487475,1,available,3,medium
gpt-5.4,cookEgg-9|T2|C1|3,cookEgg,cookEgg-9,T2,C1,T2xC1,B,D,0.9999847413273522,0.000127768693471729,0.9998722313065282,0,available,1,hard
gpt-5.4,cookEgg-9|T3|C1|0,cookEgg,cookEgg-9,T3,C1,T3xC1,C,C,0.7791841220925352,0.4296556607716025,0.5703443392283976,1,available,2,medium
gpt-5.4,cookEgg-9|T3|C2|0,cookEgg,cookEgg-9,T3,C2,T3xC2,B,E,0.9354508395484141,0.17633776733982717,0.8236622326601728,0,available,0,hard
gpt-5.4,cookEgg-9|T4|C2|1,cookEgg,cookEgg-9,T4,C2,T4xC2,D,D,0.9999389667063572,0.0004584918588602246,0.9995415081411397,1,available,3,medium
gpt-5.4,cookEgg-9|T4|C2|3,cookEgg,cookEgg-9,T4,C2,T4xC2,C,E,0.9045937621816367,0.19600759366868054,0.8039924063313195,0,available,3,medium
gpt-5.4,cookEgg-9|T4|C2|5,cookEgg,cookEgg-9,T4,C2,T4xC2,B,A,0.9995003995001154,0.0031003886542334547,0.9968996113457665,0,available,1,hard
gpt-5.4,cookEgg-9|T4|C3|1,cookEgg,cookEgg-9,T4,C3,T4xC3,A,A,0.9999847413273522,0.000127768693471729,0.9998722313065282,1,available,1,hard
gpt-5.4,cookEgg-9|T4|C3|3,cookEgg,cookEgg-9,T4,C3,T4xC3,D,E,0.999450834440385,0.0033756918541919334,0.996624308145808,0,available,0,hard
gpt-5.4,cookEgg-9|T4|C3|5,cookEgg,cookEgg-9,T4,C3,T4xC3,B,B,0.9999999999990001,1.8650259179116616e-11,0.9999999999813497,1,available,2,medium
gpt-5.4,heatPotato-1|T2|C1|2,heatPotato,heatPotato-1,T2,C1,T2xC1,A,D,0.9947153983952958,0.025042016859450976,0.974957983140549,0,available,4,easy
gpt-5.4,heatPotato-1|T3|C1|0,heatPotato,heatPotato-1,T3,C1,T3xC1,C,E,0.7400872134962841,0.43528907717857285,0.5647109228214271,0,available,0,hard
gpt-5.4,heatPotato-1|T3|C2|0,heatPotato,heatPotato-1,T3,C2,T3xC2,A,B,0.6791422027652374,0.390256952674705,0.6097430473252949,0,available,0,hard
gpt-5.4,heatPotato-1|T4|C2|5,heatPotato,heatPotato-1,T4,C2,T4xC2,E,D,0.9914007126049825,0.038138914285278575,0.9618610857147214,0,available,0,hard
gpt-5.4,heatPotato-1|T4|C2|6,heatPotato,heatPotato-1,T4,C2,T4xC2,D,D,0.9999999999990001,1.8649860753140243e-11,0.9999999999813501,1,available,1,hard
gpt-5.4,heatPotato-1|T4|C2|9,heatPotato,heatPotato-1,T4,C2,T4xC2,B,B,0.9999999999990001,1.8649860753140246e-11,0.9999999999813501,1,available,2,medium
gpt-5.4,heatPotato-1|T4|C3|5,heatPotato,heatPotato-1,T4,C3,T4xC3,E,E,0.9998054693629915,0.0013212298079004908,0.9986787701920995,1,available,0,hard
gpt-5.4,heatPotato-1|T4|C3|6,heatPotato,heatPotato-1,T4,C3,T4xC3,A,A,0.9999923706345724,6.717037927835065e-05,0.9999328296207216,1,available,2,medium
gpt-5.4,heatPotato-1|T4|C3|9,heatPotato,heatPotato-1,T4,C3,T4xC3,E,E,0.9999999999990001,1.8650059965029208e-11,0.9999999999813499,1,available,0,hard
gpt-5.4,heatPotato-10|T1|C1|7,heatPotato,heatPotato-10,T1,C1,T1xC1,A,E,0.9046505350999858,0.19556073119536746,0.8044392688046326,0,available,2,medium
gpt-5.4,heatPotato-10|T1|C2|7,heatPotato,heatPotato-10,T1,C2,T1xC2,B,B,0.9999999999990001,1.8649661543449697e-11,0.9999999999813504,1,available,3,medium
gpt-5.4,heatPotato-10|T2|C1|4,heatPotato,heatPotato-10,T2,C1,T2xC1,D,A,0.9976414880627434,0.012360630568259876,0.9876393694317401,0,available,0,hard
gpt-5.4,heatPotato-10|T3|C1|0,heatPotato,heatPotato-10,T3,C1,T3xC1,B,A,0.8776591445638526,0.2433059621700924,0.7566940378299076,0,available,3,medium
gpt-5.4,heatPotato-10|T3|C2|0,heatPotato,heatPotato-10,T3,C2,T3xC2,E,C,0.9990467802864188,0.005532667911383966,0.994467332088616,0,available,1,hard
gpt-5.4,heatPotato-10|T4|C2|1,heatPotato,heatPotato-10,T4,C2,T4xC2,C,C,0.8518351611903754,0.2614365291190364,0.7385634708809636,1,available,3,medium
gpt-5.4,heatPotato-10|T4|C2|2,heatPotato,heatPotato-10,T4,C2,T4xC2,B,D,0.6784793016926965,0.39522155749381155,0.6047784425061884,0,available,0,hard
gpt-5.4,heatPotato-10|T4|C2|5,heatPotato,heatPotato-10,T4,C2,T4xC2,C,E,0.9997520754161148,0.0016465101657011762,0.9983534898342988,0,available,1,hard
gpt-5.4,heatPotato-10|T4|C3|1,heatPotato,heatPotato-10,T4,C3,T4xC3,D,D,0.9999999999989999,1.8650795577956912e-11,0.9999999999813493,1,available,2,medium
gpt-5.4,heatPotato-10|T4|C3|2,heatPotato,heatPotato-10,T4,C3,T4xC3,B,B,0.9999580392104566,0.0003249850559237533,0.9996750149440763,1,available,1,hard
gpt-5.4,heatPotato-10|T4|C3|5,heatPotato,heatPotato-10,T4,C3,T4xC3,B,B,0.9974169770135822,0.01339114621968224,0.9866088537803177,1,available,0,hard
gpt-5.4,heatPotato-2|T1|C1|6,heatPotato,heatPotato-2,T1,C1,T1xC1,A,A,0.9999999999990001,1.8650259179116616e-11,0.9999999999813497,1,available,0,hard
gpt-5.4,heatPotato-2|T1|C2|6,heatPotato,heatPotato-2,T1,C2,T1xC2,A,A,0.9997978414817094,0.0013682058256383083,0.9986317941743617,1,available,1,hard
gpt-5.4,heatPotato-2|T2|C1|6,heatPotato,heatPotato-2,T2,C1,T2xC1,D,D,0.9999923706345724,6.717037927835065e-05,0.9999328296207216,1,available,1,hard
gpt-5.4,heatPotato-2|T4|C2|1,heatPotato,heatPotato-2,T4,C2,T4xC2,E,A,0.9818373454337636,0.07206146468808038,0.9279385353119196,0,available,3,medium
gpt-5.4,heatPotato-2|T4|C2|2,heatPotato,heatPotato-2,T4,C2,T4xC2,C,D,0.9746984516010987,0.07984816176866749,0.9201518382313325,0,available,2,medium
gpt-5.4,heatPotato-2|T4|C2|5,heatPotato,heatPotato-2,T4,C2,T4xC2,E,C,0.9012974137320282,0.21255612363266022,0.7874438763673398,0,available,0,hard
gpt-5.4,heatPotato-2|T4|C3|1,heatPotato,heatPotato-2,T4,C3,T4xC3,B,B,0.9999999999990001,1.8650059965029208e-11,0.9999999999813499,1,available,0,hard
gpt-5.4,heatPotato-2|T4|C3|2,heatPotato,heatPotato-2,T4,C3,T4xC3,B,B,0.9999961853100103,3.522815125244192e-05,0.9999647718487475,1,available,0,hard
gpt-5.4,heatPotato-2|T4|C3|5,heatPotato,heatPotato-2,T4,C3,T4xC3,D,C,0.9985209922724894,0.00818051788563422,0.9918194821143658,0,available,1,hard
gpt-5.4,heatPotato-3|T1|C1|1,heatPotato,heatPotato-3,T1,C1,T1xC1,E,E,0.9999999999989999,1.8650529953799656e-11,0.9999999999813495,1,available,2,medium
gpt-5.4,heatPotato-3|T1|C2|1,heatPotato,heatPotato-3,T1,C2,T1xC2,D,D,0.9999999999989999,1.8650529953799656e-11,0.9999999999813495,1,available,1,hard
gpt-5.4,heatPotato-3|T2|C1|1,heatPotato,heatPotato-3,T2,C1,T2xC1,C,C,0.9999999999990001,1.8649860753140243e-11,0.9999999999813501,1,available,1,hard
gpt-5.4,heatPotato-3|T3|C1|0,heatPotato,heatPotato-3,T3,C1,T3xC1,C,B,0.9999389667063572,0.0004584918588602246,0.9995415081411397,0,available,1,hard
gpt-5.4,heatPotato-3|T3|C2|0,heatPotato,heatPotato-3,T3,C2,T3xC2,E,E,0.996701922812267,0.016596677661570736,0.9834033223384293,1,available,0,hard
gpt-5.4,heatPotato-3|T4|C2|1,heatPotato,heatPotato-3,T4,C2,T4xC2,C,C,0.9999999999990001,1.865012636948074e-11,0.9999999999813499,1,available,2,medium
gpt-5.4,heatPotato-3|T4|C2|2,heatPotato,heatPotato-3,T4,C2,T4xC2,E,E,0.9999999999989999,1.8650529953799656e-11,0.9999999999813495,1,available,2,medium
gpt-5.4,heatPotato-3|T4|C2|5,heatPotato,heatPotato-3,T4,C2,T4xC2,D,C,0.9999999999990001,1.8650192774176542e-11,0.9999999999813498,0,available,1,hard
gpt-5.4,heatPotato-3|T4|C3|1,heatPotato,heatPotato-3,T4,C3,T4xC3,E,E,0.9046213686136841,0.19580364460538827,0.8041963553946118,1,available,3,medium
gpt-5.4,heatPotato-3|T4|C3|2,heatPotato,heatPotato-3,T4,C3,T4xC3,E,E,0.9999351522491906,0.0004847039731394522,0.9995152960268605,1,available,0,hard
gpt-5.4,heatPotato-3|T4|C3|5,heatPotato,heatPotato-3,T4,C3,T4xC3,B,D,0.9939150729886335,0.02829982547157298,0.971700174528427,0,available,1,hard
gpt-5.4,heatPotato-4|T1|C1|4,heatPotato,heatPotato-4,T1,C1,T1xC1,E,E,0.9999809266955697,0.00015706610799245428,0.9998429338920075,1,available,5,easy
gpt-5.4,heatPotato-4|T1|C2|4,heatPotato,heatPotato-4,T1,C2,T1xC2,D,D,0.9999580392104566,0.00032498505592375317,0.9996750149440763,1,available,2,medium
gpt-5.4,heatPotato-4|T2|C1|2,heatPotato,heatPotato-4,T2,C1,T2xC1,B,E,0.9999122658117596,0.0006392904286044104,0.9993607095713956,0,available,1,hard
gpt-5.4,heatPotato-4|T3|C1|0,heatPotato,heatPotato-4,T3,C1,T3xC1,A,A,0.5426734984036401,0.5047159268078856,0.4952840731921144,1,available,1,hard
gpt-5.4,heatPotato-4|T3|C2|0,heatPotato,heatPotato-4,T3,C2,T3xC2,D,D,0.9999465956643434,0.00040561274279134733,0.9995943872572086,1,available,0,hard
gpt-5.4,heatPotato-4|T4|C2|4,heatPotato,heatPotato-4,T4,C2,T4xC2,C,C,0.9999999999989999,1.865072917155118e-11,0.9999999999813493,1,available,3,medium
gpt-5.4,heatPotato-4|T4|C2|9,heatPotato,heatPotato-4,T4,C2,T4xC2,A,A,0.9999999999989999,1.865052995379965e-11,0.9999999999813495,1,available,2,medium
gpt-5.4,heatPotato-4|T4|C3|4,heatPotato,heatPotato-4,T4,C3,T4xC3,A,A,0.9999847413273522,0.000127768693471729,0.9998722313065282,1,available,2,medium
gpt-5.4,heatPotato-4|T4|C3|9,heatPotato,heatPotato-4,T4,C3,T4xC3,C,C,0.9999999999990001,1.8650192774176542e-11,0.9999999999813498,1,available,1,hard
gpt-5.4,heatPotato-5|T1|C1|3,heatPotato,heatPotato-5,T1,C1,T1xC1,A,A,0.9999809266955697,0.00015706610799245428,0.9998429338920075,1,available,1,hard
gpt-5.4,heatPotato-5|T1|C2|3,heatPotato,heatPotato-5,T1,C2,T1xC2,C,C,0.9999961853100103,3.522815125244192e-05,0.9999647718487475,1,available,4,easy
gpt-5.4,heatPotato-5|T2|C1|1,heatPotato,heatPotato-5,T2,C1,T2xC1,E,B,0.9999618537549302,0.000297700526686741,0.9997022994733132,0,available,0,hard
gpt-5.4,heatPotato-5|T3|C1|0,heatPotato,heatPotato-5,T3,C1,T3xC1,A,A,0.9988524350798486,0.006528312241811623,0.9934716877581884,1,available,3,medium
gpt-5.4,heatPotato-5|T3|C2|0,heatPotato,heatPotato-5,T3,C2,T3xC2,B,B,0.9995766582379375,0.0026707236693281973,0.9973292763306718,1,available,2,medium
gpt-5.4,heatPotato-5|T4|C2|1,heatPotato,heatPotato-5,T4,C2,T4xC2,B,B,0.9999771120783387,0.00018588616333111845,0.9998141138366688,1,available,0,hard
gpt-5.4,heatPotato-5|T4|C2|3,heatPotato,heatPotato-5,T4,C2,T4xC2,C,C,0.9999275233785103,0.0005367171621104792,0.9994632828378895,1,available,1,hard
gpt-5.4,heatPotato-5|T4|C2|4,heatPotato,heatPotato-5,T4,C2,T4xC2,E,E,0.9999999999990001,1.8649661543449697e-11,0.9999999999813504,1,available,0,hard
gpt-5.4,heatPotato-5|T4|C3|1,heatPotato,heatPotato-5,T4,C3,T4xC3,B,B,0.9999465956643434,0.00040561274279134733,0.9995943872572086,1,available,0,hard
gpt-5.4,heatPotato-5|T4|C3|3,heatPotato,heatPotato-5,T4,C3,T4xC3,E,E,0.9999999999990001,1.8650059965029208e-11,0.9999999999813499,1,available,0,hard
gpt-5.4,heatPotato-5|T4|C3|4,heatPotato,heatPotato-5,T4,C3,T4xC3,E,E,0.8175566441660921,0.2953335879462838,0.7046664120537163,1,available,0,hard
gpt-5.4,heatPotato-6|T2|C1|0,heatPotato,heatPotato-6,T2,C1,T2xC1,A,A,0.9995156507822368,0.003015075544675423,0.9969849244553246,1,available,3,medium
gpt-5.4,heatPotato-6|T3|C1|0,heatPotato,heatPotato-6,T3,C1,T3xC1,E,E,0.9997482616718804,0.0016694498590900855,0.9983305501409099,1,available,0,hard
gpt-5.4,heatPotato-6|T3|C2|0,heatPotato,heatPotato-6,T3,C2,T3xC2,B,B,0.9999504101651633,0.000378924529587611,0.9996210754704123,1,available,2,medium
gpt-5.4,heatPotato-6|T4|C2|1,heatPotato,heatPotato-6,T4,C2,T4xC2,D,D,0.9999771120783387,0.0001858861633311184,0.9998141138366688,1,available,4,easy
gpt-5.4,heatPotato-6|T4|C2|2,heatPotato,heatPotato-6,T4,C2,T4xC2,E,E,0.9999999999990001,1.8649860753140246e-11,0.9999999999813501,1,available,2,medium
gpt-5.4,heatPotato-6|T4|C2|5,heatPotato,heatPotato-6,T4,C2,T4xC2,E,E,0.730720300854426,0.36438662242360575,0.6356133775763942,1,available,0,hard
gpt-5.4,heatPotato-6|T4|C3|1,heatPotato,heatPotato-6,T4,C3,T4xC3,B,B,0.9999961853100103,3.522815125244192e-05,0.9999647718487475,1,available,0,hard
gpt-5.4,heatPotato-6|T4|C3|2,heatPotato,heatPotato-6,T4,C3,T4xC3,E,E,0.9999999999989999,1.8650529953799656e-11,0.9999999999813495,1,available,1,hard
gpt-5.4,heatPotato-6|T4|C3|5,heatPotato,heatPotato-6,T4,C3,T4xC3,D,A,0.7310585786292738,0.3617431305795736,0.6382568694204265,0,available,1,hard
gpt-5.4,heatPotato-7|T2|C1|0,heatPotato,heatPotato-7,T2,C1,T2xC1,E,D,0.9987609915941943,0.006989461378483285,0.9930105386215167,0,available,0,hard
gpt-5.4,heatPotato-7|T3|C1|0,heatPotato,heatPotato-7,T3,C1,T3xC1,E,C,0.9999732974756592,0.0002143092304265196,0.9997856907695735,0,available,1,hard
gpt-5.4,heatPotato-7|T3|C2|0,heatPotato,heatPotato-7,T3,C2,T3xC2,D,D,0.9999999999990001,1.8650325584300964e-11,0.9999999999813497,1,available,0,hard
gpt-5.4,heatPotato-7|T4|C2|1,heatPotato,heatPotato-7,T4,C2,T4xC2,E,E,0.9999275233785103,0.0005367171621104793,0.9994632828378895,1,available,2,medium
gpt-5.4,heatPotato-7|T4|C2|2,heatPotato,heatPotato-7,T4,C2,T4xC2,D,D,0.9968806382894871,0.015805491865413916,0.9841945081345861,1,available,0,hard
gpt-5.4,heatPotato-7|T4|C2|5,heatPotato,heatPotato-7,T4,C2,T4xC2,A,A,0.9705725929929503,0.08304084007268701,0.916959159927313,1,available,2,medium
gpt-5.4,heatPotato-7|T4|C3|1,heatPotato,heatPotato-7,T4,C3,T4xC3,C,C,0.9999656683139551,0.0002701784803532663,0.9997298215196467,1,available,3,medium
gpt-5.4,heatPotato-7|T4|C3|2,heatPotato,heatPotato-7,T4,C3,T4xC3,E,E,0.9999847413273522,0.000127768693471729,0.9998722313065282,1,available,0,hard
gpt-5.4,heatPotato-7|T4|C3|5,heatPotato,heatPotato-7,T4,C3,T4xC3,C,D,0.6787562948850212,0.3933008309443596,0.6066991690556405,0,available,0,hard
gpt-5.4,heatPotato-8|T1|C1|6,heatPotato,heatPotato-8,T1,C1,T1xC1,C,C,0.9999961853100103,3.522815125244192e-05,0.9999647718487475,1,available,2,medium
gpt-5.4,heatPotato-8|T1|C2|6,heatPotato,heatPotato-8,T1,C2,T1xC2,B,B,0.9999389667063572,0.0004584918588602246,0.9995415081411397,1,available,3,medium
gpt-5.4,heatPotato-8|T2|C1|1,heatPotato,heatPotato-8,T2,C1,T2xC1,A,A,0.9890436174998756,0.04693576172197107,0.9530642382780289,1,available,4,easy
gpt-5.4,heatPotato-8|T3|C1|0,heatPotato,heatPotato-8,T3,C1,T3xC1,B,E,0.9437376123496382,0.17472894203080339,0.8252710579691966,0,available,0,hard
gpt-5.4,heatPotato-8|T3|C2|0,heatPotato,heatPotato-8,T3,C2,T3xC2,B,E,0.9991496842332844,0.004995776379638468,0.9950042236203616,0,available,0,hard
gpt-5.4,heatPotato-8|T4|C2|1,heatPotato,heatPotato-8,T4,C2,T4xC2,E,D,0.9958772050120367,0.020174051039163483,0.9798259489608365,0,available,3,medium
gpt-5.4,heatPotato-8|T4|C2|2,heatPotato,heatPotato-8,T4,C2,T4xC2,B,B,0.9999618537549302,0.000297700526686741,0.9997022994733132,1,available,2,medium
gpt-5.4,heatPotato-8|T4|C2|5,heatPotato,heatPotato-8,T4,C2,T4xC2,A,D,0.9968312031432826,0.016024968110857848,0.9839750318891421,0,available,2,medium
gpt-5.4,heatPotato-8|T4|C3|1,heatPotato,heatPotato-8,T4,C3,T4xC3,E,E,0.8807581586667702,0.22731756255108693,0.7726824374489131,1,available,3,medium
gpt-5.4,heatPotato-8|T4|C3|2,heatPotato,heatPotato-8,T4,C3,T4xC3,E,E,0.9999999999989999,1.8650529953799656e-11,0.9999999999813495,1,available,1,hard
gpt-5.4,heatPotato-8|T4|C3|5,heatPotato,heatPotato-8,T4,C3,T4xC3,B,D,0.9998512378728233,0.0010351712678402473,0.9989648287321597,0,available,1,hard
gpt-5.4,heatPotato-9|T1|C1|7,heatPotato,heatPotato-9,T1,C1,T1xC1,B,C,0.8175744761928261,0.29516613225736427,0.7048338677426358,0,available,1,hard
gpt-5.4,heatPotato-9|T1|C2|7,heatPotato,heatPotato-9,T1,C2,T1xC2,E,E,0.9999999999990001,1.865012636948074e-11,0.9999999999813499,1,available,2,medium
gpt-5.4,heatPotato-9|T2|C1|7,heatPotato,heatPotato-9,T2,C1,T2xC1,B,B,0.9999923706345724,6.717037927835065e-05,0.9999328296207216,1,available,2,medium
gpt-5.4,heatPotato-9|T3|C1|0,heatPotato,heatPotato-9,T3,C1,T3xC1,E,C,0.8741140913372918,0.2581599217911723,0.7418400782088277,0,available,1,hard
gpt-5.4,heatPotato-9|T3|C2|0,heatPotato,heatPotato-9,T3,C2,T3xC2,B,B,0.9999504101651633,0.000378924529587611,0.9996210754704123,1,available,0,hard
gpt-5.4,heatPotato-9|T4|C2|1,heatPotato,heatPotato-9,T4,C2,T4xC2,E,E,0.9998741229134196,0.0008889897794571348,0.9991110102205428,1,available,3,medium
gpt-5.4,heatPotato-9|T4|C2|2,heatPotato,heatPotato-9,T4,C2,T4xC2,A,A,0.999847423750315,0.0010593119435071286,0.9989406880564928,1,available,3,medium
gpt-5.4,heatPotato-9|T4|C2|5,heatPotato,heatPotato-9,T4,C2,T4xC2,D,D,0.9981401593853272,0.010021950095864974,0.9899780499041351,1,available,0,hard
gpt-5.4,heatPotato-9|T4|C3|1,heatPotato,heatPotato-9,T4,C3,T4xC3,C,C,0.9999351522491906,0.0004847039731394522,0.9995152960268605,1,available,1,hard
gpt-5.4,heatPotato-9|T4|C3|2,heatPotato,heatPotato-9,T4,C3,T4xC3,B,B,0.9999999999990001,1.8650059965029208e-11,0.9999999999813499,1,available,0,hard
gpt-5.4,heatPotato-9|T4|C3|5,heatPotato,heatPotato-9,T4,C3,T4xC3,A,D,0.9997215658695887,0.0018290487718309826,0.998170951228169,0,available,2,medium
gpt-5.4,makeCoffee-1|T2|C1|0,makeCoffee,makeCoffee-1,T2,C1,T2xC1,D,A,0.8753320244753954,0.2532585547006757,0.7467414452993243,0,available,0,hard
gpt-5.4,makeCoffee-1|T3|C1|0,makeCoffee,makeCoffee-1,T3,C1,T3xC1,D,E,0.9928275122109729,0.032622607349531575,0.9673773926504684,0,available,0,hard
gpt-5.4,makeCoffee-1|T3|C2|0,makeCoffee,makeCoffee-1,T3,C2,T3xC2,A,B,0.8117825285849638,0.32408496405954534,0.6759150359404547,0,available,0,hard
gpt-5.4,makeCoffee-1|T4|C2|7,makeCoffee,makeCoffee-1,T4,C2,T4xC2,B,D,0.9997520754161148,0.0016465101657011762,0.9983534898342988,0,available,1,hard
gpt-5.4,makeCoffee-1|T4|C3|7,makeCoffee,makeCoffee-1,T4,C3,T4xC3,E,D,0.8168209548363471,0.30009809974740315,0.6999019002525968,0,available,2,medium
gpt-5.4,makeCoffee-10|T1|C1|1,makeCoffee,makeCoffee-10,T1,C1,T1xC1,B,B,0.9999961853100103,3.522815125244192e-05,0.9999647718487475,1,available,2,medium
gpt-5.4,makeCoffee-10|T1|C2|1,makeCoffee,makeCoffee-10,T1,C2,T1xC2,D,D,0.9999999999990001,1.8650059965029208e-11,0.9999999999813499,1,available,3,medium
gpt-5.4,makeCoffee-10|T2|C1|6,makeCoffee,makeCoffee-10,T2,C1,T2xC1,D,D,0.5431515929598878,0.6252054543365466,0.3747945456634534,1,available,0,hard
gpt-5.4,makeCoffee-10|T3|C1|0,makeCoffee,makeCoffee-10,T3,C1,T3xC1,B,B,0.4999988069562007,0.430697834759537,0.5693021652404631,1,available,0,hard
gpt-5.4,makeCoffee-10|T3|C2|0,makeCoffee,makeCoffee-10,T3,C2,T3xC2,E,D,0.999736820526467,0.0017380550893778043,0.9982619449106221,0,available,0,hard
gpt-5.4,makeCoffee-10|T4|C2|3,makeCoffee,makeCoffee-10,T4,C2,T4xC2,D,D,0.9999465956643434,0.00040561274279134733,0.9995943872572086,1,available,0,hard
gpt-5.4,makeCoffee-10|T4|C2|4,makeCoffee,makeCoffee-10,T4,C2,T4xC2,E,E,0.9999618537549302,0.000297700526686741,0.9997022994733132,1,available,0,hard
gpt-5.4,makeCoffee-10|T4|C2|7,makeCoffee,makeCoffee-10,T4,C2,T4xC2,C,E,0.9982772424891833,0.00936529203266799,0.990634707967332,0,available,1,hard
gpt-5.4,makeCoffee-10|T4|C3|3,makeCoffee,makeCoffee-10,T4,C3,T4xC3,D,E,0.9625053665426336,0.12513640944925888,0.8748635905507411,0,available,1,hard
gpt-5.4,makeCoffee-10|T4|C3|4,makeCoffee,makeCoffee-10,T4,C3,T4xC3,C,C,0.9999198945660335,0.0005882300582133149,0.9994117699417867,1,available,2,medium
gpt-5.4,makeCoffee-10|T4|C3|7,makeCoffee,makeCoffee-10,T4,C3,T4xC3,D,A,0.9163922448944184,0.20127544745542464,0.7987245525445754,0,available,2,medium
gpt-5.4,makeCoffee-2|T1|C1|1,makeCoffee,makeCoffee-2,T1,C1,T1xC1,A,A,0.9999618537549302,0.000297700526686741,0.9997022994733132,1,available,3,medium
gpt-5.4,makeCoffee-2|T1|C2|1,makeCoffee,makeCoffee-2,T1,C2,T1xC2,E,E,0.9999961853100103,3.522815125244192e-05,0.9999647718487475,1,available,3,medium
gpt-5.4,makeCoffee-2|T2|C1|5,makeCoffee,makeCoffee-2,T2,C1,T2xC1,D,C,0.9959379903878539,0.01991417547416158,0.9800858245258384,0,available,0,hard
gpt-5.4,makeCoffee-2|T3|C1|0,makeCoffee,makeCoffee-2,T3,C1,T3xC1,E,D,0.9998779371377773,0.0008643861211176443,0.9991356138788824,0,available,0,hard
gpt-5.4,makeCoffee-2|T3|C2|0,makeCoffee,makeCoffee-2,T3,C2,T3xC2,B,D,0.9996834302457356,0.0020543116929700686,0.9979456883070299,0,available,0,hard
