model,qid,task,episode,rtype,regime,cell,answer,predicted,max_prob,norm_entropy,confidence,correct,score_status,solvability,difficulty,weight
qwen3.5:27b,makeCoffee-6|T1|C1|4,makeCoffee,makeCoffee-6,T1,C1,T1xC1,D,C,0.6252524422354958,0.45428939950176755,0.5457106004982324,0,available,1,hard,0.5749299719887955
qwen3.5:27b,makeCoffee-6|T1|C1|5,makeCoffee,makeCoffee-6,T1,C1,T1xC1,B,B,0.9800865589791005,0.07370700590624427,0.9262929940937558,1,available,5,easy,11.402777777777779
qwen3.5:27b,makeCoffee-6|T1|C2|1,makeCoffee,makeCoffee-6,T1,C2,T1xC2,A,A,0.9494703211409763,0.1497972090025755,0.8502027909974245,1,available,3,medium,1.3157051282051282
qwen3.5:27b,makeCoffee-6|T1|C2|4,makeCoffee,makeCoffee-6,T1,C2,T1xC2,E,E,0.8730402555035844,0.3002066110456024,0.6997933889543976,1,available,2,medium,0.8096646942800789
qwen3.5:27b,makeCoffee-6|T1|C2|5,makeCoffee,makeCoffee-6,T1,C2,T1xC2,E,E,0.9783379576410148,0.0723673912958978,0.9276326087041022,1,available,5,easy,11.402777777777779
qwen3.5:27b,makeCoffee-6|T2|C1|0,makeCoffee,makeCoffee-6,T2,C1,T2xC1,A,A,0.5580633561612532,0.5235920775927043,0.4764079224072957,1,available,2,medium,0.8096646942800789
qwen3.5:27b,makeCoffee-6|T3|C1|0,makeCoffee,makeCoffee-6,T3,C1,T3xC1,B,B,0.787185710618804,0.46103834255765686,0.5389616574423431,1,available,2,medium,0.8096646942800789
qwen3.5:27b,makeCoffee-6|T3|C2|0,makeCoffee,makeCoffee-6,T3,C2,T3xC2,E,E,0.9622361912310706,0.1183771175761783,0.8816228824238217,1,available,2,medium,0.8096646942800789
qwen3.5:27b,makeCoffee-6|T4|C2|3,makeCoffee,makeCoffee-6,T4,C2,T4xC2,B,B,0.686237546790885,0.4994558969105106,0.5005441030894894,1,available,0,hard,0.5366013071895425
qwen3.5:27b,makeCoffee-6|T4|C2|4,makeCoffee,makeCoffee-6,T4,C2,T4xC2,C,C,0.9662222450488676,0.11471340101302863,0.8852865989869714,1,available,1,hard,0.5749299719887955
qwen3.5:27b,makeCoffee-6|T4|C2|7,makeCoffee,makeCoffee-6,T4,C2,T4xC2,A,A,0.4608104897597561,0.7524970367640119,0.24750296323598808,1,available,1,hard,0.5749299719887955
qwen3.5:27b,makeCoffee-6|T4|C3|3,makeCoffee,makeCoffee-6,T4,C3,T4xC3,A,C,0.5887444996597662,0.66024802786293,0.33975197213707,0,available,2,medium,0.8096646942800789
qwen3.5:27b,makeCoffee-6|T4|C3|4,makeCoffee,makeCoffee-6,T4,C3,T4xC3,B,B,0.965803581062885,0.11974053671905903,0.880259463280941,1,available,1,hard,0.5749299719887955
qwen3.5:27b,makeCoffee-6|T4|C3|7,makeCoffee,makeCoffee-6,T4,C3,T4xC3,A,E,0.64029596648796,0.5662120437654917,0.4337879562345083,0,available,2,medium,0.8096646942800789
qwen3.5:27b,makeCoffee-7|T1|C1|1,makeCoffee,makeCoffee-7,T1,C1,T1xC1,D,D,0.9303046234527561,0.17704571475069947,0.8229542852493006,1,available,3,medium,1.3157051282051282
qwen3.5:27b,makeCoffee-7|T1|C2|1,makeCoffee,makeCoffee-7,T1,C2,T1xC2,E,E,0.7783017883800825,0.3712163191082298,0.6287836808917702,1,available,3,medium,1.3157051282051282
qwen3.5:27b,makeCoffee-7|T2|C1|3,makeCoffee,makeCoffee-7,T2,C1,T2xC1,E,A,0.7959195125976805,0.46812738438914914,0.5318726156108509,0,available,1,hard,0.5749299719887955
qwen3.5:27b,makeCoffee-7|T3|C1|0,makeCoffee,makeCoffee-7,T3,C1,T3xC1,A,D,0.9127039214697469,0.24177540186443308,0.7582245981355669,0,available,1,hard,0.5749299719887955
qwen3.5:27b,makeCoffee-7|T3|C2|0,makeCoffee,makeCoffee-7,T3,C2,T3xC2,D,C,0.8361275302648108,0.3950069857024301,0.6049930142975699,0,available,1,hard,0.5749299719887955
qwen3.5:27b,makeCoffee-7|T4|C2|3,makeCoffee,makeCoffee-7,T4,C2,T4xC2,D,D,0.8117725255340962,0.3607522156960005,0.6392477843039994,1,available,0,hard,0.5366013071895425
qwen3.5:27b,makeCoffee-7|T4|C2|4,makeCoffee,makeCoffee-7,T4,C2,T4xC2,D,D,0.9744359560435758,0.09160982654669905,0.908390173453301,1,available,0,hard,0.5366013071895425
qwen3.5:27b,makeCoffee-7|T4|C2|8,makeCoffee,makeCoffee-7,T4,C2,T4xC2,E,E,0.9261600550845429,0.2082085918102042,0.7917914081897958,1,available,3,medium,1.3157051282051282
qwen3.5:27b,makeCoffee-7|T4|C3|3,makeCoffee,makeCoffee-7,T4,C3,T4xC3,D,D,0.38757348811849873,0.7137117010972454,0.28628829890275465,1,available,1,hard,0.5749299719887955
qwen3.5:27b,makeCoffee-7|T4|C3|4,makeCoffee,makeCoffee-7,T4,C3,T4xC3,D,D,0.9650943619609722,0.11139920461252276,0.8886007953874773,1,available,1,hard,0.5749299719887955
qwen3.5:27b,makeCoffee-7|T4|C3|8,makeCoffee,makeCoffee-7,T4,C3,T4xC3,A,A,0.9436392609986517,0.16644690889589323,0.8335530911041068,1,available,1,hard,0.5749299719887955
qwen3.5:27b,makeCoffee-8|T2|C1|0,makeCoffee,makeCoffee-8,T2,C1,T2xC1,A,E,0.5509124709015196,0.584551755187846,0.41544824481215403,0,available,5,easy,11.402777777777779
qwen3.5:27b,makeCoffee-8|T3|C1|0,makeCoffee,makeCoffee-8,T3,C1,T3xC1,D,D,0.996530023232819,0.017028453350826034,0.982971546649174,1,available,1,hard,0.5749299719887955
qwen3.5:27b,makeCoffee-8|T3|C2|0,makeCoffee,makeCoffee-8,T3,C2,T3xC2,E,E,0.9944965285828912,0.025269873104368373,0.9747301268956317,1,available,4,easy,3.182170542635659
qwen3.5:27b,makeCoffee-8|T4|C2|3,makeCoffee,makeCoffee-8,T4,C2,T4xC2,C,C,0.9600116834778795,0.1275704844711019,0.8724295155288981,1,available,1,hard,0.5749299719887955
qwen3.5:27b,makeCoffee-8|T4|C2|4,makeCoffee,makeCoffee-8,T4,C2,T4xC2,E,E,0.8933441953121741,0.26125992897952005,0.7387400710204799,1,available,1,hard,0.5749299719887955
qwen3.5:27b,makeCoffee-8|T4|C2|7,makeCoffee,makeCoffee-8,T4,C2,T4xC2,B,B,0.9925218638130617,0.03292390334394402,0.967076096656056,1,available,1,hard,0.5749299719887955
qwen3.5:27b,makeCoffee-8|T4|C3|3,makeCoffee,makeCoffee-8,T4,C3,T4xC3,B,B,0.9721375150843798,0.09526640518641452,0.9047335948135855,1,available,1,hard,0.5749299719887955
qwen3.5:27b,makeCoffee-8|T4|C3|4,makeCoffee,makeCoffee-8,T4,C3,T4xC3,B,B,0.9882341438866126,0.048657954241798876,0.9513420457582011,1,available,2,medium,0.8096646942800789
qwen3.5:27b,makeCoffee-8|T4|C3|7,makeCoffee,makeCoffee-8,T4,C3,T4xC3,A,A,0.9926938748105516,0.03165684993277618,0.9683431500672238,1,available,3,medium,1.3157051282051282
qwen3.5:27b,makeCoffee-9|T1|C1|1,makeCoffee,makeCoffee-9,T1,C1,T1xC1,E,E,0.688543783074699,0.4259505847786614,0.5740494152213387,1,available,4,easy,3.182170542635659
qwen3.5:27b,makeCoffee-9|T1|C2|1,makeCoffee,makeCoffee-9,T1,C2,T1xC2,A,A,0.9892702134608347,0.04426046367442912,0.9557395363255708,1,available,4,easy,3.182170542635659
qwen3.5:27b,makeCoffee-9|T2|C1|0,makeCoffee,makeCoffee-9,T2,C1,T2xC1,C,D,0.5747378045629545,0.7206914821544662,0.2793085178455338,0,available,0,hard,0.5366013071895425
qwen3.5:27b,makeCoffee-9|T3|C1|0,makeCoffee,makeCoffee-9,T3,C1,T3xC1,C,E,0.35273446850162277,0.8888933569413644,0.1111066430586356,0,available,2,medium,0.8096646942800789
qwen3.5:27b,makeCoffee-9|T3|C2|0,makeCoffee,makeCoffee-9,T3,C2,T3xC2,A,D,0.6273998147449165,0.6788193394836031,0.32118066051639693,0,available,0,hard,0.5366013071895425
qwen3.5:27b,makeCoffee-9|T4|C2|2,makeCoffee,makeCoffee-9,T4,C2,T4xC2,B,B,0.9675754781753702,0.10844680899741234,0.8915531910025877,1,available,2,medium,0.8096646942800789
qwen3.5:27b,makeCoffee-9|T4|C2|3,makeCoffee,makeCoffee-9,T4,C2,T4xC2,D,D,0.9757392990782185,0.08791608504290596,0.9120839149570941,1,available,0,hard,0.5366013071895425
qwen3.5:27b,makeCoffee-9|T4|C2|6,makeCoffee,makeCoffee-9,T4,C2,T4xC2,E,E,0.9851531029593238,0.05950629439965582,0.9404937056003442,1,available,3,medium,1.3157051282051282
qwen3.5:27b,makeCoffee-9|T4|C3|2,makeCoffee,makeCoffee-9,T4,C3,T4xC3,C,C,0.9850282364391022,0.0605088114081552,0.9394911885918448,1,available,3,medium,1.3157051282051282
qwen3.5:27b,makeCoffee-9|T4|C3|3,makeCoffee,makeCoffee-9,T4,C3,T4xC3,B,B,0.9906898129909717,0.03969986079150914,0.9603001392084909,1,available,2,medium,0.8096646942800789
qwen3.5:27b,makeCoffee-9|T4|C3|6,makeCoffee,makeCoffee-9,T4,C3,T4xC3,B,B,0.9887507878426889,0.04688234575301492,0.953117654246985,1,available,2,medium,0.8096646942800789
qwen3.5:27b,makeSalad-1|T1|C1|10,makeSalad,makeSalad-1,T1,C1,T1xC1,B,B,0.9646388000382592,0.12321038685615944,0.8767896131438405,1,available,3,medium,1.3157051282051282
qwen3.5:27b,makeSalad-1|T1|C2|10,makeSalad,makeSalad-1,T1,C2,T1xC2,D,D,0.9425606838422731,0.17097449240401588,0.8290255075959841,1,available,4,easy,3.182170542635659
qwen3.5:27b,makeSalad-1|T2|C1|9,makeSalad,makeSalad-1,T2,C1,T2xC1,A,C,0.6051298794612748,0.4954481968034215,0.5045518031965786,0,available,3,medium,1.3157051282051282
qwen3.5:27b,makeSalad-1|T3|C1|0,makeSalad,makeSalad-1,T3,C1,T3xC1,E,C,0.6517811631903692,0.6568727694131035,0.34312723058689654,0,available,1,hard,0.5749299719887955
qwen3.5:27b,makeSalad-1|T3|C2|0,makeSalad,makeSalad-1,T3,C2,T3xC2,C,A,0.5142629759139772,0.6168784783523757,0.38312152164762425,0,available,1,hard,0.5749299719887955
qwen3.5:27b,makeSalad-10|T1|C1|8,makeSalad,makeSalad-10,T1,C1,T1xC1,A,A,0.9454987715412566,0.16361402118938304,0.8363859788106169,1,available,1,hard,0.5749299719887955
qwen3.5:27b,makeSalad-10|T1|C1|11,makeSalad,makeSalad-10,T1,C1,T1xC1,C,C,0.9590350173755477,0.13131496406203594,0.8686850359379641,1,available,3,medium,1.3157051282051282
qwen3.5:27b,makeSalad-10|T1|C1|12,makeSalad,makeSalad-10,T1,C1,T1xC1,E,E,0.9806213862154091,0.07207518739470285,0.9279248126052971,1,available,2,medium,0.8096646942800789
qwen3.5:27b,makeSalad-10|T1|C2|8,makeSalad,makeSalad-10,T1,C2,T1xC2,B,B,0.9044494382287792,0.26072222293696035,0.7392777770630397,1,available,1,hard,0.5749299719887955
qwen3.5:27b,makeSalad-10|T1|C2|11,makeSalad,makeSalad-10,T1,C2,T1xC2,E,E,0.9447464104453933,0.16891659488190583,0.8310834051180942,1,available,4,easy,3.182170542635659
qwen3.5:27b,makeSalad-10|T1|C2|12,makeSalad,makeSalad-10,T1,C2,T1xC2,A,A,0.8927953961883683,0.2851505397036059,0.7148494602963942,1,available,2,medium,0.8096646942800789
qwen3.5:27b,makeSalad-10|T2|C1|11,makeSalad,makeSalad-10,T2,C1,T2xC1,D,B,0.5802980724700675,0.4958756150399392,0.5041243849600607,0,available,0,hard,0.5366013071895425
qwen3.5:27b,makeSalad-10|T3|C1|0,makeSalad,makeSalad-10,T3,C1,T3xC1,B,B,0.5474230567892059,0.710441874690704,0.28955812530929603,1,available,2,medium,0.8096646942800789
qwen3.5:27b,makeSalad-10|T3|C2|0,makeSalad,makeSalad-10,T3,C2,T3xC2,B,B,0.9036096746563553,0.251451079257985,0.7485489207420151,1,available,1,hard,0.5749299719887955
qwen3.5:27b,makeSalad-2|T1|C1|16,makeSalad,makeSalad-2,T1,C1,T1xC1,E,E,0.9830037309012489,0.06394017333137282,0.9360598266686272,1,available,0,hard,0.5366013071895425
qwen3.5:27b,makeSalad-2|T1|C2|16,makeSalad,makeSalad-2,T1,C2,T1xC2,E,E,0.9771287345395638,0.08392047057240032,0.9160795294275996,1,available,2,medium,0.8096646942800789
qwen3.5:27b,makeSalad-2|T2|C1|16,makeSalad,makeSalad-2,T2,C1,T2xC1,E,C,0.6544372796195426,0.5607474389088292,0.43925256109117083,0,available,0,hard,0.5366013071895425
qwen3.5:27b,makeSalad-2|T3|C1|0,makeSalad,makeSalad-2,T3,C1,T3xC1,D,E,0.4177651601927379,0.7727826842691018,0.2272173157308982,0,available,0,hard,0.5366013071895425
qwen3.5:27b,makeSalad-2|T3|C2|0,makeSalad,makeSalad-2,T3,C2,T3xC2,E,C,0.7533935472226092,0.5176434310654737,0.4823565689345263,0,available,0,hard,0.5366013071895425
qwen3.5:27b,makeSalad-3|T1|C1|16,makeSalad,makeSalad-3,T1,C1,T1xC1,B,B,0.9439687831265271,0.1660438484047349,0.8339561515952651,1,available,0,hard,0.5366013071895425
qwen3.5:27b,makeSalad-3|T1|C2|16,makeSalad,makeSalad-3,T1,C2,T1xC2,C,A,0.8746603731002222,0.293808248963105,0.706191751036895,0,available,0,hard,0.5366013071895425
qwen3.5:27b,makeSalad-3|T2|C1|2,makeSalad,makeSalad-3,T2,C1,T2xC1,C,D,0.9948020534354035,0.02358219243993036,0.9764178075600697,0,available,0,hard,0.5366013071895425
qwen3.5:27b,makeSalad-3|T3|C1|0,makeSalad,makeSalad-3,T3,C1,T3xC1,A,E,0.5816580981254478,0.595384496044778,0.40461550395522194,0,available,0,hard,0.5366013071895425
qwen3.5:27b,makeSalad-3|T3|C2|0,makeSalad,makeSalad-3,T3,C2,T3xC2,A,E,0.5646645107699919,0.6042599259100582,0.39574007408994183,0,available,1,hard,0.5749299719887955
qwen3.5:27b,makeSalad-4|T1|C1|14,makeSalad,makeSalad-4,T1,C1,T1xC1,D,D,0.9602936077276227,0.1252851845103709,0.8747148154896291,1,available,2,medium,0.8096646942800789
qwen3.5:27b,makeSalad-4|T1|C2|14,makeSalad,makeSalad-4,T1,C2,T1xC2,C,C,0.9550393569055394,0.14191790027968604,0.858082099720314,1,available,1,hard,0.5749299719887955
qwen3.5:27b,makeSalad-4|T2|C1|14,makeSalad,makeSalad-4,T2,C1,T2xC1,D,D,0.6404131859750412,0.6109875541171964,0.3890124458828036,1,available,0,hard,0.5366013071895425
qwen3.5:27b,makeSalad-5|T1|C1|7,makeSalad,makeSalad-5,T1,C1,T1xC1,C,C,0.9093183156692846,0.23840888435639257,0.7615911156436075,1,available,0,hard,0.5366013071895425
qwen3.5:27b,makeSalad-5|T1|C1|11,makeSalad,makeSalad-5,T1,C1,T1xC1,D,D,0.995818183109051,0.019797534670073728,0.9802024653299263,1,available,1,hard,0.5749299719887955
qwen3.5:27b,makeSalad-5|T1|C2|7,makeSalad,makeSalad-5,T1,C2,T1xC2,B,B,0.6668776996133348,0.5444968704621317,0.4555031295378683,1,available,0,hard,0.5366013071895425
qwen3.5:27b,makeSalad-5|T1|C2|11,makeSalad,makeSalad-5,T1,C2,T1xC2,D,D,0.985168631235834,0.060042359690779375,0.9399576403092206,1,available,0,hard,0.5366013071895425
qwen3.5:27b,makeSalad-5|T2|C1|11,makeSalad,makeSalad-5,T2,C1,T2xC1,A,A,0.4213666507355718,0.6937936896171274,0.3062063103828726,1,available,4,easy,3.182170542635659
qwen3.5:27b,makeSalad-5|T3|C1|0,makeSalad,makeSalad-5,T3,C1,T3xC1,A,A,0.5194418506019142,0.8029491077483182,0.19705089225168182,1,available,0,hard,0.5366013071895425
qwen3.5:27b,makeSalad-5|T3|C2|0,makeSalad,makeSalad-5,T3,C2,T3xC2,E,E,0.49115445872392705,0.7000342702235671,0.2999657297764329,1,available,0,hard,0.5366013071895425
qwen3.5:27b,makeSalad-6|T1|C2|18,makeSalad,makeSalad-6,T1,C2,T1xC2,D,D,0.9604267140902888,0.1318465725327624,0.8681534274672376,1,available,4,easy,3.182170542635659
qwen3.5:27b,makeSalad-6|T3|C1|0,makeSalad,makeSalad-6,T3,C1,T3xC1,B,B,0.7102722968247156,0.5567230965496147,0.4432769034503853,1,available,1,hard,0.5749299719887955
qwen3.5:27b,makeSalad-6|T3|C2|0,makeSalad,makeSalad-6,T3,C2,T3xC2,E,E,0.6917916446072743,0.5583776096252445,0.4416223903747555,1,available,1,hard,0.5749299719887955
qwen3.5:27b,makeSalad-7|T3|C1|0,makeSalad,makeSalad-7,T3,C1,T3xC1,B,B,0.9133198587247642,0.2376956806503495,0.7623043193496505,1,available,0,hard,0.5366013071895425
qwen3.5:27b,makeSalad-7|T3|C2|0,makeSalad,makeSalad-7,T3,C2,T3xC2,A,A,0.5962974583479211,0.5305396576250861,0.46946034237491385,1,available,1,hard,0.5749299719887955
qwen3.5:27b,makeSalad-8|T1|C1|2,makeSalad,makeSalad-8,T1,C1,T1xC1,D,D,0.974511808641913,0.08917828323630694,0.9108217167636931,1,available,4,easy,3.182170542635659
qwen3.5:27b,makeSalad-8|T1|C1|3,makeSalad,makeSalad-8,T1,C1,T1xC1,B,B,0.803505554548488,0.41290160978371204,0.587098390216288,1,available,1,hard,0.5749299719887955
qwen3.5:27b,makeSalad-8|T1|C1|5,makeSalad,makeSalad-8,T1,C1,T1xC1,A,A,0.943344442641182,0.1634193788874695,0.8365806211125305,1,available,4,easy,3.182170542635659
qwen3.5:27b,makeSalad-8|T1|C2|3,makeSalad,makeSalad-8,T1,C2,T1xC2,D,D,0.8925569427532489,0.2545082787605113,0.7454917212394887,1,available,3,medium,1.3157051282051282
qwen3.5:27b,makeSalad-8|T1|C2|5,makeSalad,makeSalad-8,T1,C2,T1xC2,E,E,0.9782537334156998,0.0745236890967116,0.9254763109032884,1,available,5,easy,11.402777777777779
qwen3.5:27b,makeSalad-8|T2|C1|2,makeSalad,makeSalad-8,T2,C1,T2xC1,A,B,0.6416702256620685,0.6869728730977682,0.3130271269022318,0,available,3,medium,1.3157051282051282
qwen3.5:27b,makeSalad-8|T3|C1|0,makeSalad,makeSalad-8,T3,C1,T3xC1,A,A,0.4752100755148874,0.7801830289174421,0.21981697108255793,1,available,2,medium,0.8096646942800789
qwen3.5:27b,makeSalad-8|T3|C2|0,makeSalad,makeSalad-8,T3,C2,T3xC2,B,B,0.7174511443976722,0.5438549992823973,0.45614500071760267,1,available,0,hard,0.5366013071895425
qwen3.5:27b,makeSalad-9|T1|C1|8,makeSalad,makeSalad-9,T1,C1,T1xC1,E,E,0.6828913694660436,0.4906582530983958,0.5093417469016042,1,available,0,hard,0.5366013071895425
qwen3.5:27b,makeSalad-9|T1|C2|8,makeSalad,makeSalad-9,T1,C2,T1xC2,B,B,0.7561667371388973,0.4285192729893808,0.5714807270106192,1,available,0,hard,0.5366013071895425
qwen3.5:27b,makeSalad-9|T2|C1|14,makeSalad,makeSalad-9,T2,C1,T2xC1,E,B,0.4710621162930155,0.7536872713248849,0.2463127286751151,0,available,1,hard,0.5749299719887955
qwen3.5:27b,makeSalad-9|T3|C1|0,makeSalad,makeSalad-9,T3,C1,T3xC1,C,E,0.5784017284482527,0.7716414058327353,0.22835859416726467,0,available,0,hard,0.5366013071895425
qwen3.5:27b,makeSalad-9|T3|C2|0,makeSalad,makeSalad-9,T3,C2,T3xC2,C,E,0.3321253777706188,0.9367492892088042,0.06325071079119582,0,available,0,hard,0.5366013071895425
qwen3.5:27b,storeEgg-1|T2|C1|7,storeEgg,storeEgg-1,T2,C1,T2xC1,E,B,0.3956765181895768,0.8180583553820103,0.18194164461798967,0,available,0,hard,0.5366013071895425
qwen3.5:27b,storeEgg-1|T3|C1|0,storeEgg,storeEgg-1,T3,C1,T3xC1,D,D,0.5750593382434218,0.7175545027803676,0.2824454972196324,1,available,0,hard,0.5366013071895425
qwen3.5:27b,storeEgg-1|T3|C2|0,storeEgg,storeEgg-1,T3,C2,T3xC2,D,D,0.8607471462451748,0.33400122158224793,0.6659987784177521,1,available,0,hard,0.5366013071895425
qwen3.5:27b,storeEgg-1|T4|C2|4,storeEgg,storeEgg-1,T4,C2,T4xC2,B,E,0.6805890005060629,0.5285603807022781,0.47143961929772193,0,available,2,medium,0.8096646942800789
qwen3.5:27b,storeEgg-1|T4|C2|10,storeEgg,storeEgg-1,T4,C2,T4xC2,C,C,0.9791218517348783,0.07935668651105433,0.9206433134889457,1,available,3,medium,1.3157051282051282
qwen3.5:27b,storeEgg-1|T4|C2|14,storeEgg,storeEgg-1,T4,C2,T4xC2,A,D,0.7251948116152214,0.47355143649978615,0.5264485635002139,0,available,1,hard,0.5749299719887955
qwen3.5:27b,storeEgg-1|T4|C3|4,storeEgg,storeEgg-1,T4,C3,T4xC3,B,A,0.41067235153181236,0.717054829453705,0.282945170546295,0,available,2,medium,0.8096646942800789
qwen3.5:27b,storeEgg-1|T4|C3|10,storeEgg,storeEgg-1,T4,C3,T4xC3,A,A,0.927652573196286,0.1866927166533991,0.8133072833466009,1,available,3,medium,1.3157051282051282
qwen3.5:27b,storeEgg-1|T4|C3|14,storeEgg,storeEgg-1,T4,C3,T4xC3,B,D,0.7510720103025996,0.4727105698219443,0.5272894301780557,0,available,2,medium,0.8096646942800789
qwen3.5:27b,storeEgg-10|T2|C1|1,storeEgg,storeEgg-10,T2,C1,T2xC1,B,C,0.6611371568417649,0.6323330986613798,0.36766690133862023,0,available,1,hard,0.5749299719887955
qwen3.5:27b,storeEgg-10|T3|C1|0,storeEgg,storeEgg-10,T3,C1,T3xC1,A,B,0.4861467081281624,0.679114278262875,0.32088572173712504,0,available,1,hard,0.5749299719887955
qwen3.5:27b,storeEgg-10|T3|C2|0,storeEgg,storeEgg-10,T3,C2,T3xC2,C,C,0.4170988194451143,0.8239073419664464,0.17609265803355356,1,available,5,easy,11.402777777777779
qwen3.5:27b,storeEgg-2|T2|C1|1,storeEgg,storeEgg-2,T2,C1,T2xC1,B,C,0.6068132958780885,0.6300323899133706,0.3699676100866294,0,available,0,hard,0.5366013071895425
qwen3.5:27b,storeEgg-2|T3|C1|0,storeEgg,storeEgg-2,T3,C1,T3xC1,E,B,0.5976970967807951,0.6431801151579374,0.3568198848420626,0,available,0,hard,0.5366013071895425
qwen3.5:27b,storeEgg-2|T3|C2|0,storeEgg,storeEgg-2,T3,C2,T3xC2,D,C,0.5760797690687848,0.7091432835407528,0.29085671645924716,0,available,0,hard,0.5366013071895425
qwen3.5:27b,storeEgg-3|T1|C1|5,storeEgg,storeEgg-3,T1,C1,T1xC1,C,E,0.6272317167553482,0.42777938384499803,0.572220616155002,0,available,0,hard,0.5366013071895425
qwen3.5:27b,storeEgg-3|T1|C2|5,storeEgg,storeEgg-3,T1,C2,T1xC2,B,B,0.4948313572475204,0.49488627281247904,0.505113727187521,1,available,2,medium,0.8096646942800789
qwen3.5:27b,storeEgg-3|T2|C1|5,storeEgg,storeEgg-3,T2,C1,T2xC1,B,B,0.5103274764995902,0.7379350374257357,0.26206496257426426,1,available,2,medium,0.8096646942800789
qwen3.5:27b,storeEgg-3|T3|C1|0,storeEgg,storeEgg-3,T3,C1,T3xC1,E,E,0.4794886422833852,0.655483507862155,0.34451649213784497,1,available,1,hard,0.5749299719887955
qwen3.5:27b,storeEgg-3|T3|C2|0,storeEgg,storeEgg-3,T3,C2,T3xC2,B,A,0.4368179069588349,0.6862783527465232,0.31372164725347684,0,available,1,hard,0.5749299719887955
qwen3.5:27b,storeEgg-3|T4|C2|4,storeEgg,storeEgg-3,T4,C2,T4xC2,B,E,0.7036654245090815,0.48436023191291755,0.5156397680870825,0,available,2,medium,0.8096646942800789
qwen3.5:27b,storeEgg-3|T4|C2|10,storeEgg,storeEgg-3,T4,C2,T4xC2,B,D,0.6216889702479172,0.5905000732207852,0.40949992677921476,0,available,1,hard,0.5749299719887955
qwen3.5:27b,storeEgg-3|T4|C2|14,storeEgg,storeEgg-3,T4,C2,T4xC2,A,A,0.4412061590480053,0.6762467572496317,0.3237532427503683,1,available,1,hard,0.5749299719887955
qwen3.5:27b,storeEgg-3|T4|C3|4,storeEgg,storeEgg-3,T4,C3,T4xC3,D,C,0.7130924066212831,0.46675113141478514,0.5332488685852148,0,available,3,medium,1.3157051282051282
qwen3.5:27b,storeEgg-3|T4|C3|10,storeEgg,storeEgg-3,T4,C3,T4xC3,B,B,0.667516128497788,0.5132863099168705,0.4867136900831295,1,available,0,hard,0.5366013071895425
qwen3.5:27b,storeEgg-3|T4|C3|14,storeEgg,storeEgg-3,T4,C3,T4xC3,A,D,0.576595738885635,0.673075402679909,0.32692459732009105,0,available,0,hard,0.5366013071895425
qwen3.5:27b,storeEgg-4|T1|C1|5,storeEgg,storeEgg-4,T1,C1,T1xC1,E,E,0.9275318310077326,0.19340184301820776,0.8065981569817923,1,available,4,easy,3.182170542635659
qwen3.5:27b,storeEgg-4|T1|C2|5,storeEgg,storeEgg-4,T1,C2,T1xC2,E,E,0.8663068755717246,0.31959053200644844,0.6804094679935515,1,available,4,easy,3.182170542635659
qwen3.5:27b,storeEgg-4|T2|C1|5,storeEgg,storeEgg-4,T2,C1,T2xC1,B,B,0.8772488149496613,0.25699712854264595,0.743002871457354,1,available,2,medium,0.8096646942800789
qwen3.5:27b,storeEgg-4|T4|C2|4,storeEgg,storeEgg-4,T4,C2,T4xC2,E,E,0.6090885559099225,0.6198333170144406,0.38016668298555945,1,available,1,hard,0.5749299719887955
qwen3.5:27b,storeEgg-4|T4|C2|10,storeEgg,storeEgg-4,T4,C2,T4xC2,E,E,0.6181463466991739,0.4844756756548461,0.5155243243451539,1,available,1,hard,0.5749299719887955
qwen3.5:27b,storeEgg-4|T4|C2|14,storeEgg,storeEgg-4,T4,C2,T4xC2,A,A,0.9519104366997118,0.1496637294118238,0.8503362705881762,1,available,2,medium,0.8096646942800789
qwen3.5:27b,storeEgg-4|T4|C3|4,storeEgg,storeEgg-4,T4,C3,T4xC3,B,C,0.530096560825583,0.5379253674709105,0.46207463252908954,0,available,0,hard,0.5366013071895425
qwen3.5:27b,storeEgg-4|T4|C3|10,storeEgg,storeEgg-4,T4,C3,T4xC3,D,D,0.9445568237381442,0.16132832330743602,0.8386716766925639,1,available,0,hard,0.5366013071895425
qwen3.5:27b,storeEgg-4|T4|C3|14,storeEgg,storeEgg-4,T4,C3,T4xC3,B,B,0.9542063492151621,0.13236421198266632,0.8676357880173337,1,available,1,hard,0.5749299719887955
qwen3.5:27b,storeEgg-5|T1|C1|5,storeEgg,storeEgg-5,T1,C1,T1xC1,B,B,0.8925629173246916,0.24744521261017605,0.752554787389824,1,available,3,medium,1.3157051282051282
qwen3.5:27b,storeEgg-5|T1|C2|5,storeEgg,storeEgg-5,T1,C2,T1xC2,A,A,0.902078371138777,0.24946851218316268,0.7505314878168373,1,available,3,medium,1.3157051282051282
qwen3.5:27b,storeEgg-5|T2|C1|5,storeEgg,storeEgg-5,T2,C1,T2xC1,E,E,0.9237987718749501,0.19323927133838176,0.8067607286616183,1,available,1,hard,0.5749299719887955
qwen3.5:27b,storeEgg-5|T3|C1|0,storeEgg,storeEgg-5,T3,C1,T3xC1,B,D,0.9237116965409686,0.21278504412213173,0.7872149558778683,0,available,0,hard,0.5366013071895425
qwen3.5:27b,storeEgg-5|T3|C2|0,storeEgg,storeEgg-5,T3,C2,T3xC2,C,E,0.5490248291110307,0.7005130086278102,0.2994869913721898,0,available,2,medium,0.8096646942800789
