task,episode,step_index,candidates_json,selected_label,selected_action,curr_state_after,done,confidence,entropy,option_probs,score_status
makeSalad,makeSalad-9,4,"[{""action"": ""pick_up"", ""obj1"": ""PotatoSliced"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Knife"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""PotatoSliced"", ""obj2"": null}","tomato slice, potato slice, knife, lettuce slice. tomato slice is on top of first countertop. tomato slice is on the right of knife. tomato slice is on the right of spoon. tomato slice is on the right of potato slice. potato slice is on top of first countertop. lettuce slice is on top of first countertop. lettuce slice is on the right of spoon. knife is on top of first countertop. knife is on the left of spoon. potato slice is inside robot gripper.",False,0.9999969361845668,2.7554922419955825e-05,"{""A"": 0.9999969361845668, ""B"": 6.825578088796769e-08, ""C"": 1.637372625945248e-07, ""D"": 2.2603231885096665e-06, ""E"": 5.714992013708799e-07}",available
makeSalad,makeSalad-9,5,"[{""action"": ""put_in"", ""obj1"": ""PotatoSliced"", ""obj2"": ""Bowl""}, {""action"": ""put_on"", ""obj1"": ""PotatoSliced"", ""obj2"": ""CounterTop""}, {""action"": ""pick_up"", ""obj1"": ""Knife"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}]",A,"{""action"": ""put_in"", ""obj1"": ""PotatoSliced"", ""obj2"": ""Bowl""}","tomato slice, potato slice, knife, lettuce slice. tomato slice is on the left of lettuce slice. tomato slice is on top of first countertop. tomato slice is on the right of knife. tomato slice is on the left of cup. tomato slice is on the right of spoon. tomato slice is on the right of potato slice. potato slice is on top of first countertop. potato slice is on the left of spoon. lettuce slice is on top of first countertop. lettuce slice is on the left of cup. knife is on top of first countertop. knife is on the left of spoon. nothing is inside robot gripper.",False,0.9999970067721452,2.700381603987555e-05,"{""A"": 0.9999970067721452, ""B"": 1.5534960037231688e-06, ""C"": 3.224175019856922e-08, ""D"": 3.653468936167575e-08, ""E"": 1.3709554114632436e-06}",available
makeSalad,makeSalad-9,6,"[{""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Knife"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Spoon"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}","tomato slice, potato slice, knife, lettuce slice, bowl. tomato slice is on the left of lettuce slice. tomato slice is on top of first countertop. tomato slice is on the right of knife. tomato slice is on the left of cup. tomato slice is on the right of spoon. tomato slice is on top of potato slice. tomato slice is inside bowl. lettuce slice is on top of potato slice. potato slice is inside bowl. potato slice is on top of first countertop. potato slice is on the left of spoon. lettuce slice is inside bowl. lettuce slice is on top of first countertop. lettuce slice is on the left of cup. lettuce slice is on the right of spoon. knife is on top of first countertop. bowl is inside robot gripper.",False,0.9706578399399457,0.08245396167388404,"{""A"": 0.9706578399399457, ""B"": 3.1922610798346183e-06, ""C"": 2.6728474776793705e-05, ""D"": 9.145981122027085e-07, ""E"": 0.029311324726085445}",available
makeSalad,makeSalad-9,7,"[{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Bowl"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Bowl"", ""obj2"": ""CounterTop-1""}, {""action"": ""put_on"", ""obj1"": ""Bowl"", ""obj2"": ""CounterTop-2""}]",A,"{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}","tomato slice, potato slice, lettuce slice, fridge (open), bowl. tomato slice is on top of potato slice. tomato slice is inside bowl. lettuce slice is on top of potato slice. potato slice is inside bowl. lettuce slice is inside bowl. bowl is inside robot gripper.",False,0.9999989102363255,1.0054185591107008e-05,"{""A"": 0.9999989102363255, ""B"": 1.1861098209822627e-08, ""C"": 6.348788371593698e-09, ""D"": 3.850734799398621e-09, ""E"": 1.0677030531624816e-06}",available
makeSalad,makeSalad-9,8,"[{""action"": ""put_in"", ""obj1"": ""Bowl"", ""obj2"": ""Fridge""}, {""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Bowl"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Bowl"", ""obj2"": ""CounterTop-1""}]",A,"{""action"": ""put_in"", ""obj1"": ""Bowl"", ""obj2"": ""Fridge""}","tomato slice, bowl, fridge (open), lettuce slice. tomato slice is inside fridge. tomato slice is inside bowl. lettuce slice is inside fridge. bowl is inside fridge. nothing is inside robot gripper.",False,0.9999999953840741,6.137259398149588e-08,"{""A"": 0.9999999953840741, ""B"": 2.0611536129244257e-09, ""C"": 8.592166579513305e-10, ""D"": 2.789468079992947e-10, ""E"": 1.416608780104235e-09}",available
makeSalad,makeSalad-9,9,"[{""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""LettuceSliced"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""TomatoSliced"", ""obj2"": null}]",A,"{""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}",fridge (closed). nothing is inside robot gripper.,False,0.9999970513113352,2.534214023972806e-05,"{""A"": 0.9999970513113352, ""B"": 1.1861074745954451e-08, ""C"": 1.725776192350849e-08, ""D"": 1.725776192350849e-08, ""E"": 2.9023120661770973e-06}",available
storeEgg,storeEgg-1,0,"[{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Pan"", ""obj2"": null}]",B,"{""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}","egg (not sliced and not cracked), bowl. bowl is inside robot gripper.",False,0.9770225715499504,0.06798132358790143,"{""A"": 0.022977366350563428, ""B"": 0.9770225715499504, ""C"": 4.044815104903734e-08, ""D"": 9.999999537597424e-13, ""E"": 2.1650335111459622e-08}",available
storeEgg,storeEgg-1,1,"[{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Bowl"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Bowl"", ""obj2"": ""DiningTable""}, {""action"": ""put_in"", ""obj1"": ""Bowl"", ""obj2"": ""Microwave""}]",A,"{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}","pan (clean), fridge (open), egg (not sliced and not cracked), bowl. lettuce is inside fridge. pan is inside fridge. bowl is inside robot gripper.",False,0.9999999995697584,6.187217114792598e-09,"{""A"": 0.9999999995697584, ""B"": 3.581747928742164e-10, ""C"": 3.331544540733043e-11, ""D"": 3.7751345426548775e-11, ""E"": 9.999999995697594e-13}",available
storeEgg,storeEgg-1,2,"[{""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""put_in"", ""obj1"": ""Bowl"", ""obj2"": ""Fridge""}, {""action"": ""put_on"", ""obj1"": ""Bowl"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Bowl"", ""obj2"": ""DiningTable""}]",B,"{""action"": ""put_in"", ""obj1"": ""Bowl"", ""obj2"": ""Fridge""}","pan (clean), fridge (open), egg (not sliced and not cracked), bowl. lettuce is inside fridge. bowl is inside fridge. egg is inside fridge. pan is inside fridge. nothing is inside robot gripper.",False,0.9998701170238031,0.0008228154374285079,"{""A"": 0.00012339379748375797, ""B"": 0.9998701170238031, ""C"": 1.5532986745596398e-06, ""D"": 1.2097102240908228e-06, ""E"": 3.726169814552959e-06}",available
storeEgg,storeEgg-1,3,"[{""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Pan"", ""obj2"": null}]",E,null,,True,0.9999979784733631,1.878637520896244e-05,"{""A"": 9.931176157890614e-08, ""B"": 5.043467406182063e-07, ""C"": 1.3709565802650177e-06, ""D"": 4.691155446366545e-08, ""E"": 0.9999979784733631}",available
storeEgg,storeEgg-10,0,"[{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Cabinet"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Drawer"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""LightSwitch"", ""obj2"": null}]",E,null,,True,0.9999999846320897,1.8768475293469027e-07,"{""A"": 1.18611199690632e-08, ""B"": 2.646573598236811e-09, ""C"": 8.592166487130464e-10, ""D"": 9.999999846320907e-13, ""E"": 0.9999999846320897}",available
storeEgg,storeEgg-2,0,"[{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}]",E,null,,True,0.9980716664053093,0.008695566711163404,"{""A"": 0.0019267317011509135, ""B"": 1.0656451893749168e-06, ""C"": 1.4421939353378814e-07, ""D"": 3.920289567542802e-07, ""E"": 0.9980716664053093}",available
storeEgg,storeEgg-3,0,"[{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Pan"", ""obj2"": null}]",A,"{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}","pan (clean), fridge (open), egg (not sliced and not cracked). egg is inside fridge. pan is inside fridge. nothing is inside robot gripper.",False,0.995916018815766,0.016550679794829423,"{""A"": 0.995916018815766, ""B"": 0.00407008145163092, ""C"": 1.2954177084481078e-05, ""D"": 4.432675641070465e-07, ""E"": 5.022879545626001e-07}",available
storeEgg,storeEgg-3,1,"[{""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Pan"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""put_in"", ""obj1"": ""Egg"", ""obj2"": ""Pan""}]",B,"{""action"": ""pick_up"", ""obj1"": ""Pan"", ""obj2"": null}","pan (clean), fridge (open), egg (not sliced and not cracked). egg is on top of pan. pan is inside robot gripper.",False,0.7309717562744134,0.36248728925217294,"{""A"": 0.2689094651820853, ""B"": 0.7309717562744134, ""C"": 9.020911887289097e-05, ""D"": 2.724079350794197e-06, ""E"": 2.584534527761437e-05}",available
storeEgg,storeEgg-3,2,"[{""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""DiningTable""}, {""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""StoveBurner""}, {""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""CounterTop-1""}]",A,"{""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""CounterTop""}","pan (clean), egg (not sliced and not cracked). egg is on top of first countertop. egg is on top of pan. pan is on the left of microwave. nothing is inside robot gripper.",False,0.9999536878420308,0.0003191833810495964,"{""A"": 0.9999536878420308, ""B"": 3.927680048455804e-07, ""C"": 5.043241010834593e-07, ""D"": 4.5397808825247385e-05, ""E"": 1.7257038215884706e-08}",available
storeEgg,storeEgg-3,3,"[{""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""CounterTop""}]",B,"{""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}",bowl. bowl is inside robot gripper.,False,0.9932847938309172,0.02514042603674466,"{""A"": 0.006692701342984899, ""B"": 0.9932847938309172, ""C"": 1.2919952990101944e-05, ""D"": 7.836347610542741e-06, ""E"": 1.7485254973191674e-06}",available
storeEgg,storeEgg-3,4,"[{""action"": ""put_on"", ""obj1"": ""Bowl"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Bowl"", ""obj2"": ""DiningTable""}, {""action"": ""put_in"", ""obj1"": ""Bowl"", ""obj2"": ""Fridge""}, {""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}]",C,"{""action"": ""put_in"", ""obj1"": ""Bowl"", ""obj2"": ""Fridge""}","fridge (open), bowl. lettuce is inside fridge. bowl is inside fridge. nothing is inside robot gripper.",False,0.9999998424498755,1.7342831322727148e-06,"{""A"": 4.139937868081725e-08, ""B"": 2.510999246296922e-08, ""C"": 0.9999998424498755, ""D"": 3.398267942045149e-09, ""E"": 8.764248535504454e-08}",available
storeEgg,storeEgg-3,5,"[{""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Lettuce"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}","pan (clean), egg (not sliced and not cracked). egg is inside robot gripper.",False,0.9987960937911579,0.005891578550724025,"{""A"": 0.9987960937911579, ""B"": 1.0117901787738018e-05, ""C"": 2.1419598252726797e-05, ""D"": 2.898827396347235e-06, ""E"": 0.001169469881405224}",available
storeEgg,storeEgg-3,6,"[{""action"": ""put_in"", ""obj1"": ""Egg"", ""obj2"": ""Bowl""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""DiningTable""}, {""action"": ""put_in"", ""obj1"": ""Egg"", ""obj2"": ""Fridge""}]",A,"{""action"": ""put_in"", ""obj1"": ""Egg"", ""obj2"": ""Bowl""}","fridge (open), egg (not sliced and not cracked), bowl. bowl is inside fridge. egg is inside fridge. nothing is inside robot gripper.",False,0.999999565742243,4.497724352516869e-06,"{""A"": 0.999999565742243, ""B"": 9.931195473766384e-08, ""C"": 2.8453351417902772e-08, ""D"": 3.653482641053535e-08, ""E"": 2.699576244603631e-07}",available
storeEgg,storeEgg-3,7,"[{""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Cabinet"", ""obj2"": null}]",E,null,,True,0.5621739311503436,0.4258988337285341,"{""A"": 0.5621739311503436, ""B"": 1.8488550711173344e-06, ""C"": 8.733372964614388e-07, ""D"": 1.8488550711173344e-06, ""E"": 0.4378214978022177}",available
storeEgg,storeEgg-4,0,"[{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}]",B,"{""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}",egg (not sliced and not cracked). egg is inside robot gripper.,False,0.9959293831100444,0.016448040266172033,"{""A"": 0.004070136295887825, ""B"": 0.9959293831100444, ""C"": 3.0465714963955123e-07, ""D"": 9.890760100315854e-08, ""E"": 7.702931711297394e-08}",available
storeEgg,storeEgg-4,1,"[{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""DiningTable""}, {""action"": ""put_in"", ""obj1"": ""Egg"", ""obj2"": ""Bowl""}]",A,"{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}","fridge (open), egg (not sliced and not cracked), bowl. bowl is inside fridge. egg is inside robot gripper.",False,0.9998736071195148,0.0007925594340611362,"{""A"": 0.9998736071195148, ""B"": 2.9019527155140156e-06, ""C"": 3.6530228401632024e-08, ""D"": 0.00012339416937667634, ""E"": 6.022816458930466e-08}",available
storeEgg,storeEgg-4,2,"[{""action"": ""put_in"", ""obj1"": ""Egg"", ""obj2"": ""Bowl""}, {""action"": ""put_in"", ""obj1"": ""Egg"", ""obj2"": ""Fridge""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""DiningTable""}]",A,"{""action"": ""put_in"", ""obj1"": ""Egg"", ""obj2"": ""Bowl""}","fridge (open), egg (not sliced and not cracked), bowl. bowl is inside fridge. egg is inside fridge. nothing is inside robot gripper.",False,0.9999992382531896,7.374451302774159e-06,"{""A"": 0.9999992382531896, ""B"": 6.47594618047035e-07, ""C"": 5.602796593764936e-09, ""D"": 9.237449919546474e-09, ""E"": 9.931194589076412e-08}",available
storeEgg,storeEgg-4,3,"[{""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""CounterTop""}]",E,null,,True,0.7748327269891517,0.3418004907312648,"{""A"": 0.0031665646357303895, ""B"": 0.22199329304665402, ""C"": 3.707664231942244e-06, ""D"": 3.707664231942244e-06, ""E"": 0.7748327269891517}",available
storeEgg,storeEgg-5,0,"[{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}]",B,"{""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}",egg (not sliced and not cracked). egg is inside robot gripper.,False,0.9984970131192304,0.007013238440931973,"{""A"": 0.0015011793123866338, ""B"": 0.9984970131192304, ""C"": 1.0660996090730424e-06, ""D"": 5.035897972163764e-07, ""E"": 2.3787897650664638e-07}",available
storeEgg,storeEgg-5,1,"[{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""DiningTable""}, {""action"": ""put_in"", ""obj1"": ""Egg"", ""obj2"": ""Bowl""}]",A,"{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}","fridge (open), egg (not sliced and not cracked), bowl. bowl is inside fridge. egg is inside robot gripper.",False,0.9996640135779679,0.001881719480454852,"{""A"": 0.9996640135779679, ""B"": 3.926545269244739e-07, ""C"": 1.4444952793841253e-07, ""D"": 0.00033535003936540763, ""E"": 9.927861187848793e-08}",available
storeEgg,storeEgg-5,2,"[{""action"": ""put_in"", ""obj1"": ""Egg"", ""obj2"": ""Bowl""}, {""action"": ""put_in"", ""obj1"": ""Egg"", ""obj2"": ""Fridge""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""DiningTable""}]",A,"{""action"": ""put_in"", ""obj1"": ""Egg"", ""obj2"": ""Bowl""}","fridge (open), egg (not sliced and not cracked), bowl. bowl is inside fridge. egg is inside fridge. nothing is inside robot gripper.",False,0.9999896621460624,8.084648711920805e-05,"{""A"": 0.9999896621460624, ""B"": 1.0129988416414438e-05, ""C"": 1.0467303092602316e-08, ""D"": 1.1861008307163922e-08, ""E"": 1.8553720978210704e-07}",available
storeEgg,storeEgg-5,3,"[{""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""CounterTop""}]",A,"{""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}",fridge (closed). nothing is inside robot gripper.,False,0.9984961467143627,0.007020068905445089,"{""A"": 0.9984961467143627, ""B"": 2.256930662710247e-06, ""C"": 1.1236596120588353e-07, ""D"": 3.054423504832872e-07, ""E"": 0.0015011785466629872}",available
storeEgg,storeEgg-5,4,"[{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Cabinet"", ""obj2"": null}]",A,"{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}","fridge (open), egg (not sliced and not cracked), bowl. lettuce is inside fridge. bowl is inside fridge. egg is inside fridge. nothing is inside robot gripper.",False,0.5600520333257167,0.4397192332915246,"{""A"": 0.5600520333257167, ""B"": 0.003773600242506361, ""C"": 4.418431620963332e-06, ""D"": 9.858853551904347e-07, ""E"": 0.4361689621148008}",available
storeEgg,storeEgg-5,5,"[{""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Lettuce"", ""obj2"": null}]",E,null,,True,0.990987631507345,0.033070642590433706,"{""A"": 0.008573724598723693, ""B"": 1.0038799406921563e-05, ""C"": 0.00042686061276389343, ""D"": 1.74448176044875e-06, ""E"": 0.990987631507345}",available
storeEgg,storeEgg-6,0,"[{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Potato"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}]",A,"{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}","fridge (open), bowl. lettuce is inside fridge. potato is inside fridge. bowl is inside fridge. potato is on top of bowl. nothing is inside robot gripper.",False,0.8804789401238621,0.22908066206866262,"{""A"": 0.8804789401238621, ""B"": 0.11915986496991504, ""C"": 0.00017914961122568557, ""D"": 0.00017914961122568557, ""E"": 2.8956837715183894e-06}",available
storeEgg,storeEgg-6,1,"[{""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""put_in"", ""obj1"": ""Egg"", ""obj2"": ""Bowl""}, {""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}","fridge (open), bowl. bowl is inside robot gripper.",False,0.999025286875279,0.005257168611212391,"{""A"": 0.999025286875279, ""B"": 0.0007094822955695642, ""C"": 0.00020326998404135465, ""D"": 3.7230196246202117e-06, ""E"": 5.82378254855424e-05}",available
storeEgg,storeEgg-6,2,"[{""action"": ""put_in"", ""obj1"": ""Bowl"", ""obj2"": ""Fridge""}, {""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Bowl"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Bowl"", ""obj2"": ""DiningTable""}]",A,"{""action"": ""put_in"", ""obj1"": ""Bowl"", ""obj2"": ""Fridge""}","fridge (open), bowl. lettuce is inside fridge. bowl is inside fridge. bowl is on the left of lettuce. potato is on top of bowl. nothing is inside robot gripper.",False,0.9930492141545129,0.026453145136314273,"{""A"": 0.9930492141545129, ""B"": 1.434936444412031e-07, ""C"": 0.006691112723193203, ""D"": 0.00025944259535457274, ""E"": 8.703329482749296e-08}",available
storeEgg,storeEgg-6,3,"[{""action"": ""pick_up"", ""obj1"": ""Potato"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Cabinet"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Potato"", ""obj2"": null}","fridge (open), bowl. lettuce is inside fridge. bowl is inside fridge. bowl is on the left of lettuce. potato is inside robot gripper.",False,0.999772641312191,0.0014691764848601674,"{""A"": 0.999772641312191, ""B"": 5.8281433417528457e-05, ""C"": 4.538962598409511e-05, ""D"": 3.0583289418914536e-07, ""E"": 0.00012338179551311823}",available
storeEgg,storeEgg-6,4,"[{""action"": ""put_on"", ""obj1"": ""Potato"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Potato"", ""obj2"": ""DiningTable""}, {""action"": ""put_on"", ""obj1"": ""Potato"", ""obj2"": ""CounterTop-1""}, {""action"": ""put_on"", ""obj1"": ""Potato"", ""obj2"": ""CounterTop-2""}]",A,"{""action"": ""put_on"", ""obj1"": ""Potato"", ""obj2"": ""CounterTop""}",egg (not sliced and not cracked). egg is on top of first countertop. egg is on the right of potato. egg is below microwave. nothing is inside robot gripper.,False,0.9998954777603891,0.000710748160507675,"{""A"": 0.9998954777603891, ""B"": 7.888497944231232e-06, ""C"": 7.484398464052322e-05, ""D"": 2.1443160615640296e-05, ""E"": 3.4659641056407354e-07}",available
storeEgg,storeEgg-6,5,"[{""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Microwave"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Potato"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}",egg (not sliced and not cracked). egg is inside robot gripper.,False,0.999996669448083,2.9125643226413566e-05,"{""A"": 0.999996669448083, ""B"": 2.9023095738927944e-06, ""C"": 2.8453241869608e-08, ""D"": 5.3157654098736395e-08, ""E"": 3.466314472389347e-07}",available
storeEgg,storeEgg-6,6,"[{""action"": ""put_in"", ""obj1"": ""Egg"", ""obj2"": ""Bowl""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""CounterTop-1""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""DiningTable""}]",A,"{""action"": ""put_in"", ""obj1"": ""Egg"", ""obj2"": ""Bowl""}","fridge (open), egg (not sliced and not cracked), bowl. lettuce is inside fridge. bowl is inside fridge. bowl is on the left of lettuce. egg is inside bowl. egg is on the left of lettuce. nothing is inside robot gripper.",False,0.9999633847409554,0.00025895044472292107,"{""A"": 0.9999633847409554, ""B"": 1.0676644842671666e-06, ""C"": 1.44492675379969e-07, ""D"": 4.690994831410757e-08, ""E"": 3.5356191936751355e-05}",available
