task,episode,step,subgoal,evaluation_active,predicted_success,oracle_success,predicted_label,confidence,entropy,score_status
makeSalad,makeSalad-8,03:30,pick up bowl,False,False,,B,0.9947798736922386,0.04708878890789473,available
makeSalad,makeSalad-8,03:46,put bowl in fridge,False,True,,A,0.999989870011893,0.00018268112324772617,available
makeSalad,makeSalad-8,03:49,close fridge,False,True,,A,0.9999038975777871,0.0014211331542979086,available
makeSalad,makeSalad-9,00:10,pick up lettuce,True,True,True,A,0.9999869928752253,0.0002298752288747113,available
makeSalad,makeSalad-9,00:58,pick up tomato,True,True,True,A,0.9999885212296566,0.0002049346093407361,available
makeSalad,makeSalad-9,01:37,pick up potato,True,True,True,A,0.9999869928752253,0.0002298752288747113,available
makeSalad,makeSalad-9,02:00,pick up knife,True,True,True,A,0.9999962733608835,7.258146119082659e-05,available
makeSalad,makeSalad-9,02:07,slice lettuce,True,True,True,A,0.9984988179739498,0.01624473653630814,available
makeSalad,makeSalad-9,02:14,slice potato,True,True,True,A,0.9996646499458114,0.004354351991977225,available
makeSalad,makeSalad-9,02:17,slice tomato,True,True,True,A,0.9998766053723329,0.001780219083816374,available
makeSalad,makeSalad-9,02:35,pick up lettuce slice,True,True,True,A,0.9999251537939506,0.0011337967002374957,available
makeSalad,makeSalad-9,02:38,put lettuce slice in bowl,True,False,True,B,0.9999994284997149,1.267669761323519e-05,available
makeSalad,makeSalad-9,02:41,pick up potato slice,True,True,True,A,0.9999996072136301,8.925067298424608e-06,available
makeSalad,makeSalad-9,02:44,put potato slice in bowl,True,True,True,A,0.9999997300421382,6.280153187162631e-06,available
makeSalad,makeSalad-9,02:47,pick up tomato slice,True,True,True,A,0.9999987901339381,2.5527466612479186e-05,available
makeSalad,makeSalad-9,02:50,put tomato slice in bowl,True,True,True,A,0.9999998144608402,4.416660967442774e-06,available
makeSalad,makeSalad-9,03:04,open fridge,True,True,True,A,0.999925153802872,0.001133796577967522,available
makeSalad,makeSalad-9,03:20,pick up bowl,True,True,True,A,0.9999785550602308,0.00036352781624779574,available
makeSalad,makeSalad-9,03:34,put bowl in fridge,True,False,False,B,0.9999724643068726,0.00045684503515017855,available
makeSalad,makeSalad-9,03:37,close fridge,False,True,,A,0.9999038975777871,0.0014211331542979086,available
storeEgg,storeEgg-1,00:15,open fridge,True,True,True,A,0.9998766054311666,0.0017802183199049912,available
storeEgg,storeEgg-1,00:21,pick up egg,True,True,True,A,0.9999646437424718,0.0005738442377127494,available
storeEgg,storeEgg-1,00:41,put egg on first countertop,True,True,True,A,0.9999992661791399,1.601253126401421e-05,available
storeEgg,storeEgg-1,01:03,close fridge,True,True,True,A,0.9999038975777871,0.0014211331542979086,available
storeEgg,storeEgg-1,01:25,pick up egg,True,True,True,A,0.9994472212857038,0.006778894821134688,available
storeEgg,storeEgg-1,01:39,put egg in bowl,True,True,True,A,0.9959298622312515,0.038179771541896446,available
storeEgg,storeEgg-1,01:53,open fridge,True,True,True,A,0.9998766054311666,0.0017802183199049912,available
storeEgg,storeEgg-1,02:07,pick up pan,True,True,False,A,0.9999970976877992,5.7573337778860017e-05,available
storeEgg,storeEgg-1,02:21,put pan in fridge,False,True,,A,0.9999938558278723,0.00011523419737095476,available
storeEgg,storeEgg-1,02:24,close fridge,False,True,,A,0.9999038975777871,0.0014211331542979086,available
storeEgg,storeEgg-10,00:15,open fridge,True,True,True,A,0.9998766054311666,0.0017802183199049912,available
storeEgg,storeEgg-10,00:35,put egg on countertop,True,False,False,B,0.9999970976877992,5.7573337778860017e-05,available
storeEgg,storeEgg-10,00:57,close fridge,False,True,,A,0.9999038975777871,0.0014211331542979086,available
storeEgg,storeEgg-10,01:06,pick up egg,False,False,,B,0.999995214903439,9.147052833019699e-05,available
storeEgg,storeEgg-10,01:18,put egg in bowl,False,False,,B,0.9999938558271397,0.00011523421005071947,available
storeEgg,storeEgg-10,01:32,open fridge,False,True,,A,0.9999952149051501,9.147049808839806e-05,available
storeEgg,storeEgg-10,01:46,pick up bowl,False,True,,A,0.9999957771647316,8.148403454488396e-05,available
storeEgg,storeEgg-10,02:00,put bowl in fridge,False,True,,A,0.9999967112522586,6.464600299327198e-05,available
storeEgg,storeEgg-10,02:03,close fridge,False,True,,A,0.9999038975777871,0.0014211331542979086,available
storeEgg,storeEgg-2,00:15,open fridge,True,True,True,A,0.9999952149051501,9.147049808839806e-05,available
storeEgg,storeEgg-2,00:16,pick up egg,True,False,True,B,0.9999038975892415,0.001421133001438565,available
storeEgg,storeEgg-2,00:36,put egg on countertop,True,False,True,B,0.9999970976877992,5.7573337778860017e-05,available
storeEgg,storeEgg-2,00:58,close fridge,True,True,True,A,0.9999038975777871,0.0014211331542979086,available
storeEgg,storeEgg-2,01:06,pick up egg,True,False,True,B,0.999995214903439,9.147052833019699e-05,available
storeEgg,storeEgg-2,01:19,put egg in bowl,True,False,True,B,0.9999994956527948,1.127809826024321e-05,available
storeEgg,storeEgg-2,01:33,open fridge,True,True,True,A,0.9999952149051501,9.147049808839806e-05,available
storeEgg,storeEgg-2,01:47,pick up bowl,True,True,True,A,0.9999957771647316,8.148403454488396e-05,available
storeEgg,storeEgg-2,02:01,put bowl in fridge,True,True,True,A,0.9999724643101547,0.0004568449854295502,available
storeEgg,storeEgg-2,02:04,close fridge,True,True,True,A,0.9999038975777871,0.0014211331542979086,available
storeEgg,storeEgg-3,00:15,open fridge,True,True,True,A,0.9998766054311666,0.0017802183199049912,available
storeEgg,storeEgg-3,00:21,pick up egg,True,True,True,A,0.9999646437424718,0.0005738442377127494,available
storeEgg,storeEgg-3,00:43,put egg on first countertop,True,True,True,A,0.9999982396568656,3.618984826916553e-05,available
storeEgg,storeEgg-3,01:05,close fridge,True,True,True,A,0.9999038975777871,0.0014211331542979086,available
storeEgg,storeEgg-3,01:27,pick up egg,True,True,True,A,0.9994472212857038,0.006778894821134688,available
storeEgg,storeEgg-3,01:42,put egg in pan,True,True,False,A,0.9999952149051501,9.147049808839806e-05,available
storeEgg,storeEgg-3,01:55,open fridge,False,True,,A,0.9998766054311666,0.0017802183199049912,available
storeEgg,storeEgg-3,02:09,pick up pan,False,True,,A,0.6224593312018546,0.956286539380729,available
storeEgg,storeEgg-3,02:23,put pan in fridge,False,True,,A,0.9999967112514744,6.464601727444197e-05,available
storeEgg,storeEgg-3,02:26,close fridge,False,True,,A,0.9999038975777871,0.0014211331542979086,available
storeEgg,storeEgg-4,00:15,open fridge,True,True,True,A,0.9998766054311666,0.0017802183199049912,available
storeEgg,storeEgg-4,00:21,pick up egg,True,True,True,A,0.9999646437424718,0.0005738442377127494,available
storeEgg,storeEgg-4,00:43,put egg on first countertop,True,True,True,A,0.9999982396568656,3.618984826916553e-05,available
storeEgg,storeEgg-4,01:05,close fridge,True,True,True,A,0.9999038975777871,0.0014211331542979086,available
storeEgg,storeEgg-4,01:27,pick up egg,True,True,True,A,0.9994472212857038,0.006778894821134688,available
storeEgg,storeEgg-4,01:41,put egg in container,True,False,True,B,0.9999996940976409,7.061180939971169e-06,available
storeEgg,storeEgg-4,01:55,open fridge,True,True,True,A,0.9998766054311666,0.0017802183199049912,available
storeEgg,storeEgg-4,02:09,pick up bowl,True,True,True,A,0.9999938558278723,0.00011523419737095476,available
storeEgg,storeEgg-4,02:23,put bowl in fridge,True,True,True,A,0.9999970976877992,5.7573337778860017e-05,available
storeEgg,storeEgg-4,02:26,close fridge,True,True,True,A,0.9999038975777871,0.0014211331542979086,available
storeEgg,storeEgg-5,00:15,open fridge,True,True,True,A,0.9998766054311666,0.0017802183199049912,available
storeEgg,storeEgg-5,00:21,pick up egg,True,True,True,A,0.9999646437424718,0.0005738442377127494,available
storeEgg,storeEgg-5,00:43,put egg on first countertop,True,True,True,A,0.9999982396568656,3.618984826916553e-05,available
storeEgg,storeEgg-5,01:05,close fridge,True,True,True,A,0.9999038975777871,0.0014211331542979086,available
storeEgg,storeEgg-5,01:27,pick up egg,True,True,True,A,0.9994472212857038,0.006778894821134688,available
storeEgg,storeEgg-5,01:41,put egg in bowl,True,False,True,B,0.9999977396747258,4.56534431713181e-05,available
storeEgg,storeEgg-5,01:55,open fridge,True,True,True,A,0.9998766054311666,0.0017802183199049912,available
storeEgg,storeEgg-5,02:09,pick up bowl,True,True,True,A,0.9999938558278723,0.00011523419737095476,available
storeEgg,storeEgg-5,02:23,put bowl in fridge,True,True,True,A,0.9999970976877992,5.7573337778860017e-05,available
storeEgg,storeEgg-5,02:26,close fridge,True,True,True,A,0.9999038975777871,0.0014211331542979086,available
storeEgg,storeEgg-6,00:15,open fridge,True,True,True,A,0.9998766054311666,0.0017802183199049912,available
storeEgg,storeEgg-6,00:21,pick up egg,True,True,True,A,0.9999646437424718,0.0005738442377127494,available
storeEgg,storeEgg-6,00:43,put egg on first countertop,True,True,True,A,0.9999996533672291,7.938855270846538e-06,available
storeEgg,storeEgg-6,01:05,close fridge,True,True,True,A,0.9999038975777871,0.0014211331542979086,available
storeEgg,storeEgg-6,01:27,pick up egg,True,False,True,B,0.9999646437382576,0.0005738443000351214,available
storeEgg,storeEgg-6,01:41,put egg in bowl,True,False,True,B,0.9999994956527948,1.127809826024321e-05,available
storeEgg,storeEgg-6,01:55,open fridge,True,True,True,A,0.9998766054311666,0.0017802183199049912,available
storeEgg,storeEgg-6,02:09,pick up bowl,True,True,True,A,0.9999957771647316,8.148403454488396e-05,available
storeEgg,storeEgg-6,02:23,put bowl in fridge,True,True,True,A,0.999925153802872,0.001133796577967522,available
storeEgg,storeEgg-6,02:26,close fridge,True,True,True,A,0.9999038975777871,0.0014211331542979086,available
storeEgg,storeEgg-7,00:15,pick up egg,True,False,False,B,0.999995214903439,9.147052833019699e-05,available
storeEgg,storeEgg-7,00:27,put egg in bowl,False,False,,B,0.9999938558271397,0.00011523421005071947,available
storeEgg,storeEgg-7,00:41,open fridge,False,True,,A,0.9999952149051501,9.147049808839806e-05,available
storeEgg,storeEgg-7,00:55,pick up bowl,False,True,,A,0.9999957771647316,8.148403454488396e-05,available
storeEgg,storeEgg-7,01:09,put bowl in fridge,False,True,,A,0.9999967112522586,6.464600299327198e-05,available
storeEgg,storeEgg-7,01:12,close fridge,False,True,,A,0.9999038975777871,0.0014211331542979086,available
storeEgg,storeEgg-8,00:15,open fridge,True,True,True,A,0.9998766054311666,0.0017802183199049912,available
storeEgg,storeEgg-8,00:21,pick up egg,True,True,True,A,0.9999646437424718,0.0005738442377127494,available
storeEgg,storeEgg-8,00:43,put egg on first countertop,True,True,True,A,0.999997438718515,5.127018562230698e-05,available
storeEgg,storeEgg-8,01:05,close fridge,True,True,True,A,0.9999038975777871,0.0014211331542979086,available
storeEgg,storeEgg-8,01:27,pick up egg,True,True,True,A,0.9994472212857038,0.006778894821134688,available
storeEgg,storeEgg-8,01:41,put egg in bowl,True,False,True,B,0.9999945777819207,0.00010267174112224464,available
storeEgg,storeEgg-8,01:55,open fridge,True,True,True,A,0.9998766054311666,0.0017802183199049912,available
storeEgg,storeEgg-8,02:09,pick up bowl,True,True,True,A,0.9998415637531547,0.002228626148483538,available
storeEgg,storeEgg-8,02:21,put bowl in fridge,True,False,False,B,0.9999251537939506,0.0011337967002374957,available
storeEgg,storeEgg-8,02:24,close fridge,False,True,,A,0.9999038975777871,0.0014211331542979086,available
storeEgg,storeEgg-9,00:15,open fridge,True,False,False,B,0.9999938558256749,0.00011523423541002103,available
storeEgg,storeEgg-9,00:21,pick up egg,False,False,,B,0.999995214903439,9.147052833019699e-05,available
storeEgg,storeEgg-9,00:41,put egg on countertop,False,False,,B,0.9999970976877992,5.7573337778860017e-05,available
storeEgg,storeEgg-9,01:07,close fridge,False,True,,A,0.9999038975777871,0.0014211331542979086,available
storeEgg,storeEgg-9,01:16,pick up egg,False,False,,B,0.999995214903439,9.147052833019699e-05,available
storeEgg,storeEgg-9,01:28,put egg in bowl,False,False,,B,0.9999938558271397,0.00011523421005071947,available
storeEgg,storeEgg-9,01:46,open fridge,False,True,,A,0.999925153802872,0.001133796577967522,available
storeEgg,storeEgg-9,02:00,pick up bowl,False,True,,A,0.9999957771647316,8.148403454488396e-05,available
storeEgg,storeEgg-9,02:18,put bowl in fridge,False,True,,A,0.9999994284997149,1.267669761323519e-05,available
storeEgg,storeEgg-9,02:23,close fridge,False,True,,A,0.9997965731087307,0.002788118169012952,available
switchDevices,switchDevices-1,00:19,toggle on laptop,True,True,False,A,0.9999646437424718,0.0005738442377127494,available
switchDevices,switchDevices-1,00:22,pick up laptop,False,True,,A,0.9996646499458114,0.004354351991977225,available
switchDevices,switchDevices-1,00:44,put laptop on tv stand,False,True,,A,0.9999987901339381,2.5527466612479186e-05,available
switchDevices,switchDevices-1,00:55,pick up remote control,False,True,,A,0.999999057755336,2.0220654636653533e-05,available
switchDevices,switchDevices-1,01:07,toggle off television,False,True,,A,0.9999970976877992,5.7573337778860017e-05,available
switchDevices,switchDevices-1,01:12,put remote control on tv stand,False,True,,A,0.9999970976877992,5.7573337778860017e-05,available
switchDevices,switchDevices-10,00:19,close laptop,True,True,True,A,0.9998766054752887,0.001780217747012588,available
switchDevices,switchDevices-10,00:22,pick up laptop,True,True,True,A,0.9999417087232138,0.0009040401965186355,available
switchDevices,switchDevices-10,00:44,put laptop on tv stand,True,True,True,A,0.9999962733608835,7.258146119082659e-05,available
switchDevices,switchDevices-10,01:04,toggle on television,True,False,False,B,0.999988521231025,0.00020493458688599923,available
switchDevices,switchDevices-2,00:19,close laptop,True,True,True,A,0.9998766054752887,0.001780217747012588,available
switchDevices,switchDevices-2,00:22,pick up laptop,True,True,True,A,0.9999417087232138,0.0009040401965186355,available
switchDevices,switchDevices-2,00:44,put laptop on tv stand,True,True,True,A,0.9999980052698924,4.064874699476472e-05,available
switchDevices,switchDevices-2,00:55,toggle on television,True,False,True,B,0.999988521231025,0.00020493458688599923,available
switchDevices,switchDevices-2,01:04,pick up remote control,True,False,True,B,0.9999938558271397,0.00011523421005071947,available
switchDevices,switchDevices-2,01:05,put remote control on tv stand,True,False,True,B,0.9999952149045797,9.147050816911523e-05,available
switchDevices,switchDevices-3,00:19,close laptop,True,True,True,A,0.9998766054752887,0.001780217747012588,available
switchDevices,switchDevices-3,00:22,pick up laptop,True,True,True,A,0.9999417087232138,0.0009040401965186355,available
switchDevices,switchDevices-3,00:44,put laptop on tv stand,True,True,True,A,0.9999962733608835,7.258146119082659e-05,available
switchDevices,switchDevices-3,00:47,open laptop,True,True,False,A,0.9999991684720095,1.7994620173877958e-05,available
switchDevices,switchDevices-3,00:58,pick up remote control,False,True,,A,0.999999057755336,2.0220654636653533e-05,available
switchDevices,switchDevices-3,01:10,toggle on television,False,True,,A,0.999925153802872,0.001133796577967522,available
switchDevices,switchDevices-3,01:15,put remote control on tv stand,False,True,,A,0.9999982396568656,3.618984826916553e-05,available
switchDevices,switchDevices-4,00:24,toggle off floor lamp,True,False,True,B,0.9980732652124251,0.020155438871260582,available
switchDevices,switchDevices-4,00:41,close laptop,True,True,True,A,0.9998766054752887,0.001780217747012588,available
switchDevices,switchDevices-4,00:44,pick up laptop,True,True,True,A,0.9999417087232138,0.0009040401965186355,available
switchDevices,switchDevices-4,01:06,put laptop on tv stand,True,True,True,A,0.999998629043345,2.867915148081539e-05,available
switchDevices,switchDevices-4,01:17,pick up remote control,True,True,True,A,0.999999057755336,2.0220654636653533e-05,available
switchDevices,switchDevices-4,01:39,toggle on floor lamp,True,False,False,B,0.8519528019683106,0.6049317644988689,available
switchDevices,switchDevices-5,00:19,close laptop,True,True,True,A,0.9998766054752887,0.001780217747012588,available
switchDevices,switchDevices-5,00:22,pick up laptop,True,True,True,A,0.9999417087232138,0.0009040401965186355,available
switchDevices,switchDevices-5,00:48,put laptop in garbage can,True,True,False,A,0.9999993524053851,1.4247794040839634e-05,available
switchDevices,switchDevices-5,01:01,pick up remote control,False,True,,A,0.999999057755336,2.0220654636653533e-05,available
switchDevices,switchDevices-5,01:13,toggle on television,False,True,,A,0.999989870011893,0.00018268112324772617,available
switchDevices,switchDevices-5,01:18,put remote control on tv stand,False,True,,A,0.9999998144608402,4.416660967442774e-06,available
switchDevices,switchDevices-6,00:19,close laptop,True,True,True,A,0.9998766054752887,0.001780217747012588,available
switchDevices,switchDevices-6,00:22,pick up laptop,True,True,True,A,0.9999417087232138,0.0009040401965186355,available
switchDevices,switchDevices-6,00:42,put laptop in tv stand,True,False,True,B,0.9999724643101547,0.0004568449854295502,available
switchDevices,switchDevices-6,00:51,pick up remote control,True,False,True,B,0.9999869928752253,0.0002298752288747113,available
switchDevices,switchDevices-6,01:03,toggle on television,True,False,True,B,0.9999962733608835,7.258146119082659e-05,available
switchDevices,switchDevices-6,01:04,put remote control on tv stand,True,False,True,B,0.9999996072136301,8.925067298424608e-06,available
switchDevices,switchDevices-7,00:19,pick up laptop,True,True,True,A,0.9998766053723329,0.001780219083816374,available
switchDevices,switchDevices-7,00:41,put laptop on tv stand,True,True,False,A,0.999998629043345,2.867915148081539e-05,available
switchDevices,switchDevices-7,00:52,pick up remote control,False,True,,A,0.999999057755336,2.0220654636653533e-05,available
switchDevices,switchDevices-7,01:04,toggle on television,False,True,,A,0.999925153802872,0.001133796577967522,available
switchDevices,switchDevices-7,01:09,put remote control on tv stand,False,True,,A,0.9999982396568656,3.618984826916553e-05,available
switchDevices,switchDevices-8,00:19,close laptop,True,True,True,A,0.9998766054752887,0.001780217747012588,available
switchDevices,switchDevices-8,00:22,pick up laptop,True,True,True,A,0.9999417087232138,0.0009040401965186355,available
switchDevices,switchDevices-8,00:44,put laptop on tv stand,True,True,True,A,0.9999962733608835,7.258146119082659e-05,available
switchDevices,switchDevices-8,00:55,pick up remote control,True,True,True,A,0.999999057755336,2.0220654636653533e-05,available
switchDevices,switchDevices-8,01:07,toggle on television,True,False,False,B,0.999988521231025,0.00020493458688599923,available
switchDevices,switchDevices-9,00:19,close laptop,True,True,True,A,0.9998766054752887,0.001780217747012588,available
switchDevices,switchDevices-9,00:22,pick up laptop,True,True,True,A,0.9999417087232138,0.0009040401965186355,available
switchDevices,switchDevices-9,00:40,put laptop on tv stand,True,False,False,B,0.9998766053723329,0.001780219083816374,available
switchDevices,switchDevices-9,00:54,pick up remote control,False,False,,B,0.9999852610222102,0.00025782434599506466,available
switchDevices,switchDevices-9,01:06,toggle on television,False,False,,B,0.9999546021388404,0.0007204494583810701,available
toastBread,toastBread-1,00:23,pick up knife,True,True,True,A,0.9999869928752253,0.0002298752288747113,available
toastBread,toastBread-1,00:33,slice bread,True,False,True,B,0.8807970904940926,0.5270653048890119,available
toastBread,toastBread-1,00:36,put knife on second countertop,True,True,True,A,0.999998629043345,2.867915148081539e-05,available
toastBread,toastBread-1,00:39,pick up bread slice,True,True,True,A,0.9999952149051501,9.147049808839806e-05,available
toastBread,toastBread-1,00:45,put bread slice in toaster,True,False,False,B,0.9999974387182097,5.127019129340547e-05,available
toastBread,toastBread-1,00:48,toggle on toaster,False,True,,A,0.9999982396568656,3.618984826916553e-05,available
toastBread,toastBread-10,00:23,pick up knife,True,True,True,A,0.9999869928752253,0.0002298752288747113,available
toastBread,toastBread-10,00:33,slice bread,True,False,True,B,0.8807970904940926,0.5270653048890119,available
toastBread,toastBread-10,00:36,put knife on second countertop,True,True,False,A,0.9999994956527948,1.127809826024321e-05,available
toastBread,toastBread-10,00:42,put bread slice in toaster,False,False,,B,0.9999974387182097,5.127019129340547e-05,available
toastBread,toastBread-10,00:45,toggle on toaster,False,True,,A,0.9999982396568656,3.618984826916553e-05,available
toastBread,toastBread-2,00:23,pick up knife,True,False,True,B,0.9999938558271397,0.00011523421005071947,available
toastBread,toastBread-2,00:31,slice bread,True,False,True,B,0.999998005269417,4.064875599938589e-05,available
toastBread,toastBread-2,00:32,put knife on countertop,True,False,True,B,0.9999910603062309,0.00016282786613705123,available
toastBread,toastBread-2,00:35,pick up bread slice,True,False,True,B,0.9706877660157724,0.1909309320287591,available
toastBread,toastBread-2,00:43,put bread slice in toaster,True,False,True,B,0.9999921107340083,0.00014511805274578548,available
toastBread,toastBread-2,00:46,toggle on toaster,True,True,True,A,0.9999546021442518,0.0007204493803105356,available
toastBread,toastBread-3,00:23,pick up knife,True,True,True,A,0.9999869928752253,0.0002298752288747113,available
toastBread,toastBread-3,00:33,slice bread,True,False,True,B,0.8807970904940926,0.5270653048890119,available
toastBread,toastBread-3,00:36,put knife on second countertop,True,True,True,A,0.999998629043345,2.867915148081539e-05,available
toastBread,toastBread-3,00:39,pick up bread slice,True,True,True,A,0.9999952149051501,9.147049808839806e-05,available
toastBread,toastBread-3,00:47,put bread slice in toaster,True,False,True,B,0.999989870011893,0.00018268112324772617,available
toastBread,toastBread-3,00:50,toggle on toaster,True,True,True,A,0.9999646437424718,0.0005738442377127494,available
toastBread,toastBread-4,00:23,pick up knife,True,True,True,A,0.9999869928752253,0.0002298752288747113,available
toastBread,toastBread-4,00:31,slice bread,True,False,False,B,0.999998005269417,4.064875599938589e-05,available
toastBread,toastBread-4,00:34,put knife on second countertop,False,False,,B,0.9984988177952635,0.01624473821194138,available
toastBread,toastBread-4,00:37,pick up bread slice,False,True,,A,0.5621765008857981,0.9888163926508522,available
toastBread,toastBread-4,00:45,put bread slice in toaster,False,False,,B,0.9999921107340083,0.00014511805274578548,available
toastBread,toastBread-4,00:48,toggle on toaster,False,True,,A,0.9999546021442518,0.0007204493803105356,available
toastBread,toastBread-5,00:23,pick up knife,True,True,True,A,0.9999869928752253,0.0002298752288747113,available
toastBread,toastBread-5,00:33,slice bread,True,False,True,B,0.8807970904940926,0.5270653048890119,available
toastBread,toastBread-5,00:36,put knife on second countertop,True,True,True,A,0.999998629043345,2.867915148081539e-05,available
toastBread,toastBread-5,00:39,pick up bread slice,True,True,True,A,0.9999952149051501,9.147049808839806e-05,available
toastBread,toastBread-5,00:45,put bread slice in toaster,True,False,False,B,0.9999980052696545,4.0648751497235244e-05,available
toastBread,toastBread-5,00:48,toggle on toaster,False,True,,A,0.9999646437424718,0.0005738442377127494,available
toastBread,toastBread-6,00:28,slice bread,True,False,False,B,0.999998005269417,4.064875599938589e-05,available
toastBread,toastBread-6,00:31,pick up bread slice,False,False,,B,0.9706877660157724,0.1909309320287591,available
toastBread,toastBread-6,00:39,put bread slice in toaster,False,False,,B,0.9999921107340083,0.00014511805274578548,available
toastBread,toastBread-6,00:42,toggle on toaster,False,True,,A,0.9999546021442518,0.0007204493803105356,available
toastBread,toastBread-7,00:21,pick up bread,True,True,False,A,0.9999038975892415,0.001421133001438565,available
toastBread,toastBread-7,00:29,put bread in toaster,False,False,,B,0.8807970904940926,0.5270653048890119,available
toastBread,toastBread-7,00:32,toggle on toaster,False,True,,A,0.9999546021442518,0.0007204493803105356,available
toastBread,toastBread-8,00:23,pick up knife,True,True,True,A,0.9999869928752253,0.0002298752288747113,available
toastBread,toastBread-8,00:33,slice bread,True,False,False,B,0.8807970904940926,0.5270653048890119,available
toastBread,toastBread-8,00:50,pick up bread slice,False,False,,B,0.9992903296589789,0.008447026073181966,available
toastBread,toastBread-8,00:58,put bread slice in toaster,False,False,,B,0.999998790133794,2.552746944721236e-05,available
toastBread,toastBread-8,01:01,toggle on toaster,False,True,,A,0.9999962733608835,7.258146119082659e-05,available
toastBread,toastBread-9,00:23,pick up knife,True,True,True,A,0.9999869928752253,0.0002298752288747113,available
toastBread,toastBread-9,00:33,slice bread,True,False,True,B,0.8807970904940926,0.5270653048890119,available
toastBread,toastBread-9,00:36,put knife on second countertop,True,True,True,A,0.999998629043345,2.867915148081539e-05,available
toastBread,toastBread-9,00:39,pick up bread slice,True,True,True,A,0.9999952149051501,9.147049808839806e-05,available
toastBread,toastBread-9,00:47,toggle on toaster,True,True,False,A,0.9999646437424718,0.0005738442377127494,available
toastBread,toastBread-9,00:50,put bread slice in toaster,False,False,,B,0.9998766053723329,0.001780219083816374,available
warmWater,warmWater-1,00:08,pick up mug,True,True,True,A,0.9999921107349486,0.00014511803680413704,available
warmWater,warmWater-1,00:20,put mug in sink,True,True,True,A,0.9999991684720095,1.7994620173877958e-05,available
warmWater,warmWater-1,00:23,toggle on faucet,True,True,True,A,0.9999832985848862,0.0002891407960567083,available
warmWater,warmWater-1,00:26,toggle off faucet,True,True,True,A,0.9999952149051501,9.147049808839806e-05,available
warmWater,warmWater-1,00:29,pick up mug,True,True,True,A,0.9999785550602308,0.00036352781624779574,available
warmWater,warmWater-1,00:42,put mug on first countertop,True,True,True,A,0.9999998362622821,3.927217218750354e-06,available
warmWater,warmWater-1,00:47,open microwave,True,True,True,A,0.9999038975892415,0.001421133001438565,available
warmWater,warmWater-1,00:54,pick up mug,True,True,True,A,0.9999724643101547,0.0004568449854295502,available
warmWater,warmWater-1,01:01,put mug in microwave,True,True,True,A,0.9999970976877992,5.7573337778860017e-05,available
warmWater,warmWater-1,01:04,toggle on microwave,True,False,True,B,0.9997965731087307,0.002788118169012952,available
warmWater,warmWater-1,01:07,close microwave,True,True,True,A,0.9999832985848862,0.0002891407960567083,available
warmWater,warmWater-1,01:10,toggle off microwave,True,True,True,A,0.9995694428306715,0.005435307198236721,available
warmWater,warmWater-1,01:13,open microwave,True,True,True,A,0.9999546021442518,0.0007204493803105356,available
warmWater,warmWater-1,01:16,pick up mug,True,True,True,A,0.9999646437424718,0.0005738442377127494,available
warmWater,warmWater-1,01:50,put mug on dining table,True,True,True,A,0.9999952149051501,9.147049808839806e-05,available
warmWater,warmWater-10,00:08,pick up mug,True,True,True,A,0.9999921107349486,0.00014511803680413704,available
warmWater,warmWater-10,00:20,put mug in sink,True,True,True,A,0.9999991684720095,1.7994620173877958e-05,available
warmWater,warmWater-10,00:21,toggle on faucet,True,False,False,B,0.9999957771682555,8.148397163292943e-05,available
warmWater,warmWater-10,00:24,toggle off faucet,False,True,,A,0.9999989322969232,2.2720457049677194e-05,available
warmWater,warmWater-10,00:27,pick up mug,False,True,,A,0.999989870011893,0.00018268112324772617,available
warmWater,warmWater-10,00:49,open microwave,False,True,,A,0.9999038975892415,0.001421133001438565,available
warmWater,warmWater-10,00:56,pick up mug,False,True,,A,0.9999921107349486,0.00014511803680413704,available
warmWater,warmWater-10,01:03,put mug in microwave,False,True,,A,0.9999982396568656,3.618984826916553e-05,available
warmWater,warmWater-10,01:06,close microwave,False,True,,A,0.9999832985848862,0.0002891407960567083,available
warmWater,warmWater-10,01:09,toggle on microwave,False,True,,A,0.9997965729390125,0.002788120250251277,available
warmWater,warmWater-10,01:12,toggle off microwave,False,True,,A,0.9995694428306715,0.005435307198236721,available
warmWater,warmWater-10,01:15,open microwave,False,True,,A,0.9999546021442518,0.0007204493803105356,available
warmWater,warmWater-10,01:18,pick up mug,False,True,,A,0.9999417087232138,0.0009040401965186355,available
warmWater,warmWater-10,01:52,put mug on dining table,False,True,,A,0.9999993524053851,1.4247794040839634e-05,available
warmWater,warmWater-2,00:07,open microwave,True,True,True,A,0.9999038975892415,0.001421133001438565,available
warmWater,warmWater-2,00:14,pick up mug,True,True,True,A,0.9999921107349486,0.00014511803680413704,available
warmWater,warmWater-2,00:21,put mug in microwave,True,True,True,A,0.9999982396568656,3.618984826916553e-05,available
warmWater,warmWater-2,00:24,close microwave,True,True,True,A,0.9999832985848862,0.0002891407960567083,available
warmWater,warmWater-2,00:27,toggle on microwave,True,True,True,A,0.9997965729390125,0.002788120250251277,available
warmWater,warmWater-2,00:30,toggle off microwave,True,True,True,A,0.9995694428306715,0.005435307198236721,available
warmWater,warmWater-2,00:33,open microwave,True,True,True,A,0.9999546021442518,0.0007204493803105356,available
warmWater,warmWater-2,00:36,pick up mug,True,True,True,A,0.9999417087232138,0.0009040401965186355,available
warmWater,warmWater-2,00:47,put mug in sink,True,True,True,A,0.9999991684720095,1.7994620173877958e-05,available
