episode,sample_second,source_timestamp_sec,action,scene_graph_text,raw_l1_line,source
heatPotato2,152,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,153,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,154,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,155,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,156,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,157,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,158,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,159,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,160,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,161,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,162,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,163,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,164,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,165,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,166,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,167,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,168,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,169,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,170,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,171,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,172,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,173,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,174,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,175,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
heatPotato2,176,122,Open microwave,"dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","02:02. Action: Open microwave. Visual observation: dark blue bowl, microwave (with door open), table-1, potato-1, potato-2, table-2. dark blue bowl is inside microwave. table-1 is inside dark blue bowl. table-1 is inside microwave. potato-1 is inside microwave. table-1 is inside potato-1. potato-2 is inside dark blue bowl. potato-2 is inside microwave. potato-2 is inside potato-1. table-2 is on the right of dark blue bowl. dark blue bowl is on top of table-2. table-2 is inside microwave. table-1 is on top of table-2. table-2 is on the right of potato-1. potato-1 is on top of table-2. potato-2 is on top of table-2. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
